company_id,ticker,accession_number,form,filing_date,period_start,period_end,fiscal_year,fiscal_period,duration_days,canonical_field,taxonomy,source_tag,value_raw,value_standardized,unit,flow_or_stock,source_priority,source_url,loaded_at,cik,source_unit,reported_fiscal_year,frame
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,1769349000.0,1769.349,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,1827718000.0,1827.718,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2022Q4I
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,inventory,us-gaap,InventoryNet,675520000.0,675.52,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,inventory,us-gaap,InventoryNet,678005000.0,678.005,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2022Q4I
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2022-01-31,2023-01-29,2022,FY,363.0,net_income,us-gaap,NetIncomeLoss,49232000.0,49.232,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2022-01-31,2023-01-29,2022,FY,363.0,net_income,us-gaap,NetIncomeLoss,49899000.0,49.899,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2022-01-31,2023-01-29,2022,FY,363.0,net_income,us-gaap,NetIncomeLoss,49899000.0,49.899,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2022-01-31,2023-01-29,2022,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,349572000.0,349.572,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2022-01-31,2023-01-29,2022,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,349777000.0,349.777,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2022-01-31,2023-01-29,2022,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,349777000.0,349.777,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2022
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2022-01-31,2023-01-29,2022,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,55753000.0,55.753,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2022-01-31,2023-01-29,2022,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,56421000.0,56.421,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2022-01-31,2023-01-29,2022,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,56421000.0,56.421,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2022
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,2022-01-31,2023-01-29,2022,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,10098939000.0,10098.939,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2022-01-31,2023-01-29,2022,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,10119000000.0,10119.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2022-01-31,2023-01-29,2022,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,10119000000.0,10119.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2022
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,total_assets,us-gaap,Assets,2515076000.0,2515.076,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,total_assets,us-gaap,Assets,2519818000.0,2519.818,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2022Q4I
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,total_equity,us-gaap,StockholdersEquity,213957000.0,213.957,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,total_equity,us-gaap,StockholdersEquity,160268000.0,160.268,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2023-01-29,2022,FY,,total_equity,us-gaap,StockholdersEquity,160268000.0,160.268,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,,2023-01-29,2022,FY,,total_equity,us-gaap,StockholdersEquity,160300000.0,160.3,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,CY2022Q4I
chwy,CHWY,0001766502-23-000011,10-K,2023-03-22,,2023-01-29,2022,FY,,total_liabilities,us-gaap,Liabilities,2301119000.0,2301.119,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650223000011/,2026-08-05T12:11:50+00:00,0001766502,USD,2022,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2023-01-29,2022,FY,,total_liabilities,us-gaap,Liabilities,2359550000.0,2359.55,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,CY2022Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2023-01-30,2024-01-28,2023,FY,363.0,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,143282000.0,143.282,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2023-01-30,2024-01-28,2023,FY,363.0,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,143282000.0,143.282,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,2023-01-30,2024-01-28,2023,FY,363.0,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,143300000.0,143.3,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,CY2023
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,602232000.0,602.232,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,602232000.0,602.232,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,current_assets,us-gaap,AssetsCurrent,2104348000.0,2104.348,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,current_assets,us-gaap,AssetsCurrent,2104348000.0,2104.348,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,2110877000.0,2110.877,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,2110877000.0,2110.877,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,inventory,us-gaap,InventoryNet,719273000.0,719.273,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,inventory,us-gaap,InventoryNet,719273000.0,719.273,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2023-01-30,2024-01-28,2023,FY,363.0,net_income,us-gaap,NetIncomeLoss,39580000.0,39.58,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2023-01-30,2024-01-28,2023,FY,363.0,net_income,us-gaap,NetIncomeLoss,39580000.0,39.58,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,2023-01-30,2024-01-28,2023,FY,363.0,net_income,us-gaap,NetIncomeLoss,39600000.0,39.6,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2023-01-30,2024-01-28,2023,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,486211000.0,486.211,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2023-01-30,2024-01-28,2023,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,486211000.0,486.211,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,2023-01-30,2024-01-28,2023,FY,363.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,486200000.0,486.2,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,CY2023
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2023-01-30,2024-01-28,2023,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,-23625000.0,-23.625,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2023-01-30,2024-01-28,2023,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,-23625000.0,-23.625,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,2023-01-30,2024-01-28,2023,FY,363.0,operating_income,us-gaap,OperatingIncomeLoss,-23600000.0,-23.6,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,CY2023
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,2023-01-30,2024-01-28,2023,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,11147720000.0,11147.72,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,2023-01-30,2024-01-28,2023,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,11147720000.0,11147.72,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,2023-01-30,2024-01-28,2023,FY,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,11147700000.0,11147.7,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,CY2023
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,total_assets,us-gaap,Assets,3186851000.0,3186.851,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,total_assets,us-gaap,Assets,3186851000.0,3186.851,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,total_equity,us-gaap,StockholdersEquity,510244000.0,510.244,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,total_equity,us-gaap,StockholdersEquity,510244000.0,510.244,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,
chwy,CHWY,0001766502-26-000034,10-K,2026-03-25,,2024-01-28,2023,FY,,total_equity,us-gaap,StockholdersEquity,510300000.0,510.3,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650226000034/,2026-08-05T12:11:50+00:00,0001766502,USD,2025,CY2023Q4I
chwy,CHWY,0001766502-24-000014,10-K,2024-03-20,,2024-01-28,2023,FY,,total_liabilities,us-gaap,Liabilities,2676607000.0,2676.607,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2023,
chwy,CHWY,0001766502-25-000014,10-K,2025-03-26,,2024-01-28,2023,FY,,total_liabilities,us-gaap,Liabilities,2676607000.0,2676.607,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1766502/000176650225000014/,2026-08-05T12:11:50+00:00,0001766502,USD,2024,CY2023Q4I
dash,DASH,0001628280-22-004350,10-K,2022-03-01,2021-01-01,2021-12-31,2021,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,129000000.0,129.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,2021-01-01,2021-12-31,2021,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,129000000.0,129.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,capital_expenditure,us-gaap,override:PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware,237000000.0,237.0,USD_millions,flow,0,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,129000000.0,129.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021
dash,DASH,0001628280-22-004350,10-K,2022-03-01,,2021-12-31,2021,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,2504000000.0,2504.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,,2021-12-31,2021,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,2504000000.0,2504.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,,2021-12-31,2021,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,2504000000.0,2504.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021Q4I
dash,DASH,0001628280-22-004350,10-K,2022-03-01,,2021-12-31,2021,FY,,current_assets,us-gaap,AssetsCurrent,4565000000.0,4565.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,,2021-12-31,2021,FY,,current_assets,us-gaap,AssetsCurrent,4565000000.0,4565.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,CY2021Q4I
dash,DASH,0001628280-22-004350,10-K,2022-03-01,,2021-12-31,2021,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,1760000000.0,1760.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,,2021-12-31,2021,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,1760000000.0,1760.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,CY2021Q4I
dash,DASH,0001628280-22-004350,10-K,2022-03-01,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,NetIncomeLoss,-468000000.0,-468.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-22-004350,10-K,2022-03-01,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,-468000000.0,-468.0,USD_millions,flow,3,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,CY2021
dash,DASH,0001628280-23-005131,10-K,2023-02-27,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,NetIncomeLoss,-468000000.0,-468.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,ProfitLoss,-468000000.0,-468.0,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,NetIncomeLoss,-468000000.0,-468.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,net_income,us-gaap,ProfitLoss,-468000000.0,-468.0,USD_millions,flow,2,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021
dash,DASH,0001628280-22-004350,10-K,2022-03-01,2021-01-01,2021-12-31,2021,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,692000000.0,692.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,2021-01-01,2021-12-31,2021,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,692000000.0,692.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,692000000.0,692.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021
dash,DASH,0001628280-22-004350,10-K,2022-03-01,2021-01-01,2021-12-31,2021,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,-452000000.0,-452.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,2021-01-01,2021-12-31,2021,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,-452000000.0,-452.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,-452000000.0,-452.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021
dash,DASH,0001628280-22-004350,10-K,2022-03-01,2021-01-01,2021-12-31,2021,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,4888000000.0,4888.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,2021-01-01,2021-12-31,2021,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,4888000000.0,4888.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,2021-01-01,2021-12-31,2021,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,4888000000.0,4888.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,CY2021
dash,DASH,0001628280-22-004350,10-K,2022-03-01,,2021-12-31,2021,FY,,total_assets,us-gaap,Assets,6809000000.0,6809.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,,2021-12-31,2021,FY,,total_assets,us-gaap,Assets,6809000000.0,6809.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,CY2021Q4I
dash,DASH,0001628280-22-004350,10-K,2022-03-01,,2021-12-31,2021,FY,,total_equity,us-gaap,StockholdersEquity,4667000000.0,4667.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828022004350/,2026-08-05T12:11:50+00:00,0001792789,USD,2021,
dash,DASH,0001628280-23-005131,10-K,2023-02-27,,2021-12-31,2021,FY,,total_equity,us-gaap,StockholdersEquity,4667000000.0,4667.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/,2026-08-05T12:11:50+00:00,0001792789,USD,2022,
dash,DASH,0001628280-24-005600,10-K,2024-02-20,,2021-12-31,2021,FY,,total_equity,us-gaap,StockholdersEquity,4667000000.0,4667.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828024005600/,2026-08-05T12:11:50+00:00,0001792789,USD,2023,
dash,DASH,0001628280-25-005715,10-K,2025-02-14,,2021-12-31,2021,FY,,total_equity,us-gaap,StockholdersEquity,4667000000.0,4667.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1792789/000162828025005715/,2026-08-05T12:11:50+00:00,0001792789,USD,2024,CY2021Q4I
