company_id,ticker,cik,fiscal_year,period_end,start_date,canonical_field,taxonomy,source_tag,source_priority,value_reported,value_standardized,unit,unit_scale,form,fy,fp,frame,accession,filing_date,is_amendment,duration_days,source_url,loaded_at,is_latest_restated,source_selection_note
chwy,CHWY,0001766502,2022,2023-01-29,2022-01-31,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,349777000.0,349.777,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,2022-01-31,operating_income,us-gaap,OperatingIncomeLoss,1,56421000.0,56.421,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,2022-01-31,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,10119000000.0,10119.0,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,total_assets,us-gaap,Assets,1,2519818000.0,2519.818,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,total_equity,us-gaap,StockholdersEquity,1,160268000.0,160.268,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2022,2023-01-29,,total_liabilities,us-gaap,Liabilities,1,2359550000.0,2359.55,USD,USD_millions,10-K,2023,FY,CY2022Q4I,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2023,2024-01-28,2023-01-30,capital_expenditure,us-gaap,PaymentsToAcquireProductiveAssets,2,143282000.0,143.282,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2023,2024-01-28,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1,602232000.0,602.232,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2023,2024-01-28,,current_assets,us-gaap,AssetsCurrent,1,2104348000.0,2104.348,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2023,2024-01-28,,current_liabilities,us-gaap,LiabilitiesCurrent,1,2110877000.0,2110.877,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
chwy,CHWY,0001766502,2023,2024-01-28,2023-01-30,gross_profit,us-gaap,GrossProfit,1,3161518000.0,3161.518,USD,USD_millions,10-K,2023,FY,,0001766502-24-000014,2024-03-20,0,363.0,https://www.sec.gov/Archives/edgar/data/1766502/000176650224000014/,2026-08-05T12:11:50+00:00,True,Latest annual filing available by 2024-04-30; source-tag priority breaks ties
