company_id,ticker,accession_number,form,filing_date,period_start,period_end,fiscal_year,fiscal_period,duration_days,canonical_field,taxonomy,source_tag,value_raw,value_standardized,unit,flow_or_stock,source_priority,source_url,loaded_at,cik,source_unit,reported_fiscal_year,frame,is_latest_restated,source_selection_method,source_selection_note
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,2022-01-01,2022-12-31,2022,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,449000000.0,449.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2022-12-31,2022,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,2154000000.0,2154.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-24-000036,10-K,2024-02-28,,2022-12-31,2022,FY,,current_assets,us-gaap,AssetsCurrent,9290000000.0,9290.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00,0001065088,USD,2023,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-24-000036,10-K,2024-02-28,,2022-12-31,2022,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,4271000000.0,4271.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00,0001065088,USD,2023,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,2022-01-01,2022-12-31,2022,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,1805.0,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,2022-01-01,2022-12-31,2022,FY,364.0,net_income,us-gaap,NetIncomeLoss,-1269000000.0,-1269.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,2022-01-01,2022-12-31,2022,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,2254000000.0,2254.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,2022-01-01,2022-12-31,2022,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,2350000000.0,2350.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,2022-01-01,2022-12-31,2022,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,9795000000.0,9795.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-24-000036,10-K,2024-02-28,,2022-12-31,2022,FY,,total_assets,us-gaap,Assets,20850000000.0,20850.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00,0001065088,USD,2023,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-24-000036,10-K,2024-02-28,,2022-12-31,2022,FY,,total_debt,us-gaap,DebtLongtermAndShorttermCombinedAmount,8871000000.0,8871.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00,0001065088,USD,2023,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2022-12-31,2022,FY,,total_equity,us-gaap,StockholdersEquity,5153000000.0,5153.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-24-000036,10-K,2024-02-28,,2022-12-31,2022,FY,,total_liabilities,us-gaap,Liabilities,15697000000.0,15697.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508824000036/,2026-08-05T12:11:50+00:00,0001065088,USD,2023,CY2022Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2023-01-01,2023-12-31,2023,FY,364.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,456000000.0,456.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2023-12-31,2023,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,1985000000.0,1985.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2023-12-31,2023,FY,,current_assets,us-gaap,AssetsCurrent,11016000000.0,11016.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2023-12-31,2023,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,4520000000.0,4520.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2023-01-01,2023-12-31,2023,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,1970.0,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2023-01-01,2023-12-31,2023,FY,364.0,net_income,us-gaap,NetIncomeLoss,2767000000.0,2767.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2023-01-01,2023-12-31,2023,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,2426000000.0,2426.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2023-01-01,2023-12-31,2023,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,1941000000.0,1941.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2023-01-01,2023-12-31,2023,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,10112000000.0,10112.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2023-12-31,2023,FY,,total_assets,us-gaap,Assets,21620000000.0,21620.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2023-12-31,2023,FY,,total_debt,us-gaap,DebtAndCapitalLeaseObligations,7723000000.0,7723.0,USD_millions,stock,2,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2023-12-31,2023,FY,,total_equity,us-gaap,StockholdersEquity,6396000000.0,6396.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-25-000037,10-K,2025-02-27,,2023-12-31,2023,FY,,total_liabilities,us-gaap,Liabilities,15224000000.0,15224.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508825000037/,2026-08-05T12:11:50+00:00,0001065088,USD,2024,CY2023Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2024-01-01,2024-12-31,2024,FY,365.0,capital_expenditure,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,458000000.0,458.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,2433000000.0,2433.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,current_assets,us-gaap,AssetsCurrent,7567000000.0,7567.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,6098000000.0,6098.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2024-01-01,2024-12-31,2024,FY,365.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,1956.0,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2024-01-01,2024-12-31,2024,FY,365.0,net_income,us-gaap,NetIncomeLoss,1975000000.0,1975.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2024-01-01,2024-12-31,2024,FY,365.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,2414000000.0,2414.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2024-01-01,2024-12-31,2024,FY,365.0,operating_income,us-gaap,OperatingIncomeLoss,2318000000.0,2318.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,2024-01-01,2024-12-31,2024,FY,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,10283000000.0,10283.0,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,total_assets,us-gaap,Assets,19365000000.0,19365.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,total_debt,us-gaap,DebtAndCapitalLeaseObligations,7425000000.0,7425.0,USD_millions,stock,2,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,total_equity,us-gaap,StockholdersEquity,5158000000.0,5158.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
ebay,EBAY,0001065088-26-000027,10-K,2026-02-19,,2024-12-31,2024,FY,,total_liabilities,us-gaap,Liabilities,14207000000.0,14207.0,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1065088/000106508826000027/,2026-08-05T12:11:50+00:00,0001065088,USD,2025,CY2024Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,2017-01-01,2017-12-31,2017,FY,364.0,capital_expenditure,us-gaap,override:PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware,13156000.0,13.156,USD_millions,flow,0,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2017,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,,2017-12-31,2017,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,315442000.0,315.442,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2017Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-19-000028,10-K,2019-02-28,,2017-12-31,2017,FY,,current_assets,us-gaap,AssetsCurrent,439264000.0,439.264,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063719000028/,2026-08-05T12:11:50+00:00,0001370637,USD,2018,CY2017Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-19-000028,10-K,2019-02-28,,2017-12-31,2017,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,102477000.0,102.477,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063719000028/,2026-08-05T12:11:50+00:00,0001370637,USD,2018,CY2017Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,2017-01-01,2017-12-31,2017,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,55.945,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2017,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,2017-01-01,2017-12-31,2017,FY,364.0,net_income,us-gaap,NetIncomeLoss,81800000.0,81.8,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2017,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,2017-01-01,2017-12-31,2017,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,69101000.0,69.101,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2017,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,2017-01-01,2017-12-31,2017,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,11896000.0,11.896,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2017,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,2017-01-01,2017-12-31,2017,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,441231000.0,441.231,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2017,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-19-000028,10-K,2019-02-28,,2017-12-31,2017,FY,,total_assets,us-gaap,Assets,605583000.0,605.583,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063719000028/,2026-08-05T12:11:50+00:00,0001370637,USD,2018,CY2017Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,,2017-12-31,2017,FY,,total_equity,us-gaap,StockholdersEquity,396894000.0,396.894,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2017Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-19-000028,10-K,2019-02-28,,2017-12-31,2017,FY,,total_liabilities,us-gaap,Liabilities,208689000.0,208.689,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063719000028/,2026-08-05T12:11:50+00:00,0001370637,USD,2018,CY2017Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,2018-01-01,2018-12-31,2018,FY,364.0,capital_expenditure,us-gaap,override:PaymentsToAcquirePropertyPlantAndEquipment+PaymentsToDevelopSoftware,20556000.0,20.556,USD_millions,flow,0,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-22-000024,10-K,2022-02-25,,2018-12-31,2018,FY,,cash_and_equivalents,us-gaap,CashAndCashEquivalentsAtCarryingValue,366985000.0,366.985,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063722000024/,2026-08-05T12:11:50+00:00,0001370637,USD,2021,CY2018Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,,2018-12-31,2018,FY,,current_assets,us-gaap,AssetsCurrent,680289000.0,680.289,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2018Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,,2018-12-31,2018,FY,,current_liabilities,us-gaap,LiabilitiesCurrent,112062000.0,112.062,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2018Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,2018-01-01,2018-12-31,2018,FY,364.0,free_cash_flow,project,derived:OperatingCashFlow-CapitalExpenditure,,178.369,USD,flow,0,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2018,True,derived_from_latest_valid_components,Operating cash flow minus positive CapEx outflow.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,2018-01-01,2018-12-31,2018,FY,364.0,net_income,us-gaap,NetIncomeLoss,77491000.0,77.491,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,2018-01-01,2018-12-31,2018,FY,364.0,operating_cash_flow,us-gaap,NetCashProvidedByUsedInOperatingActivities,198925000.0,198.925,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,2018-01-01,2018-12-31,2018,FY,364.0,operating_income,us-gaap,OperatingIncomeLoss,74786000.0,74.786,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-21-000012,10-K,2021-02-26,2018-01-01,2018-12-31,2018,FY,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,603693000.0,603.693,USD_millions,flow,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063721000012/,2026-08-05T12:11:50+00:00,0001370637,USD,2020,CY2018,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
etsy,ETSY,0001370637-20-000046,10-K,2020-02-27,,2018-12-31,2018,FY,,total_assets,us-gaap,Assets,901851000.0,901.851,USD_millions,stock,1,https://www.sec.gov/Archives/edgar/data/1370637/000137063720000046/,2026-08-05T12:11:50+00:00,0001370637,USD,2019,CY2018Q4I,True,latest_valid_restated_sec_companyfacts,Latest valid filing available as of 2026-08-05; configured source-tag priority breaks valid same-filing ties.
