company_id,ticker,cik,peer_group,fiscal_year,period_start,period_end,duration_days,canonical_field,taxonomy,source_tag,source_priority,value_raw,value_standardized,unit,form,raw_fy,raw_fp,frame,accession_number,filing_date,loaded_at,source_url
grpn,GRPN,0001490281,marketplace_platform,2016,2016-01-01,2016-12-31,365.0,net_income,us-gaap,ProfitLoss,2,-183323000.0,-183.323,USD,10-K,2018,FY,CY2016,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2016,2016-01-01,2016-12-31,365.0,revenue,us-gaap,Revenues,4,3143354000.0,3143.354,USD,10-K,2016,FY,,0001490281-17-000024,2017-02-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028117000024/
grpn,GRPN,0001490281,marketplace_platform,2016,2016-01-01,2016-12-31,365.0,revenue,us-gaap,Revenues,4,3013615000.0,3013.615,USD,10-K,2017,FY,CY2016,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2016,2016-01-01,2016-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,3013615000.0,3013.615,USD,10-K,2018,FY,CY2016,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_assets,us-gaap,Assets,1,1761377000.0,1761.377,USD,10-K,2016,FY,,0001490281-17-000024,2017-02-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028117000024/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_assets,us-gaap,Assets,1,1761377000.0,1761.377,USD,10-K,2017,FY,CY2016Q4I,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_equity,us-gaap,StockholdersEquity,1,264420000.0,264.42,USD,10-K,2016,FY,,0001490281-17-000024,2017-02-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028117000024/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,265062000.0,265.062,USD,10-K,2016,FY,,0001490281-17-000024,2017-02-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028117000024/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_equity,us-gaap,StockholdersEquity,1,264420000.0,264.42,USD,10-K,2017,FY,CY2016Q4I,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,265062000.0,265.062,USD,10-K,2017,FY,,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,265062000.0,265.062,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2016,,2016-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,265062000.0,265.062,USD,10-K,2019,FY,CY2016Q4I,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,ProfitLoss,2,26627000.0,26.627,USD,10-K,2017,FY,,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,14040000.0,14.04,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,ProfitLoss,2,26627000.0,26.627,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,14040000.0,14.04,USD,10-K,2019,FY,CY2017,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,net_income,us-gaap,ProfitLoss,2,26627000.0,26.627,USD,10-K,2019,FY,CY2017,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,revenue,us-gaap,Revenues,4,2843877000.0,2843.877,USD,10-K,2017,FY,CY2017,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2843877000.0,2843.877,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2017,2017-01-01,2017-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2843877000.0,2843.877,USD,10-K,2019,FY,CY2017,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_assets,us-gaap,Assets,1,1677505000.0,1677.505,USD,10-K,2017,FY,,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_assets,us-gaap,Assets,1,1677505000.0,1677.505,USD,10-K,2018,FY,CY2017Q4I,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquity,1,250973000.0,250.973,USD,10-K,2017,FY,,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,251845000.0,251.845,USD,10-K,2017,FY,,0001490281-18-000018,2018-02-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028118000018/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquity,1,250973000.0,250.973,USD,10-K,2018,FY,CY2017Q4I,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,251845000.0,251.845,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,251845000.0,251.845,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2017,,2017-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,251845000.0,251.845,USD,10-K,2020,FY,CY2017Q4I,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-11079000.0,-11.079,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,ProfitLoss,2,1988000.0,1.988,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-11079000.0,-11.079,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,ProfitLoss,2,1988000.0,1.988,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-11079000.0,-11.079,USD,10-K,2020,FY,CY2018,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,net_income,us-gaap,ProfitLoss,2,1988000.0,1.988,USD,10-K,2020,FY,CY2018,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2636746000.0,2636.746,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2636746000.0,2636.746,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2018,2018-01-01,2018-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2636746000.0,2636.746,USD,10-K,2020,FY,CY2018,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_assets,us-gaap,Assets,1,1642142000.0,1642.142,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_assets,us-gaap,Assets,1,1642142000.0,1642.142,USD,10-K,2019,FY,CY2018Q4I,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquity,1,381248000.0,381.248,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,382611000.0,382.611,USD,10-K,2018,FY,,0001490281-19-000014,2019-02-12,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028119000014/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquity,1,381248000.0,381.248,USD,10-K,2019,FY,CY2018Q4I,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,382611000.0,382.611,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,382611000.0,382.611,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2018,,2018-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,382611000.0,382.611,USD,10-K,2021,FY,CY2018Q4I,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-22377000.0,-22.377,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-11695000.0,-11.695,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-22377000.0,-22.377,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-11695000.0,-11.695,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-22377000.0,-22.377,USD,10-K,2021,FY,CY2019,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,ProfitLoss,2,-11695000.0,-11.695,USD,10-K,2021,FY,CY2019,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-22377000.0,-22.377,USD,10-K,2021,FY,CY2019,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2218915000.0,2218.915,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2218915000.0,2218.915,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2019,2019-01-01,2019-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,2218915000.0,2218.915,USD,10-K,2021,FY,CY2019,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_assets,us-gaap,Assets,1,1586743000.0,1586.743,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_assets,us-gaap,Assets,1,1586743000.0,1586.743,USD,10-K,2020,FY,CY2019Q4I,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquity,1,393936000.0,393.936,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,395046000.0,395.046,USD,10-K,2019,FY,,0001490281-20-000021,2020-02-18,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028120000021/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquity,1,393936000.0,393.936,USD,10-K,2020,FY,CY2019Q4I,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,395046000.0,395.046,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,395046000.0,395.046,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,395046000.0,395.046,USD,10-K,2022,FY,CY2019Q4I,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-287931000.0,-287.931,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,ProfitLoss,2,-286180000.0,-286.18,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-287931000.0,-287.931,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,ProfitLoss,2,-286180000.0,-286.18,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-287931000.0,-287.931,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-287931000.0,-287.931,USD,10-K,2022,FY,CY2020,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,ProfitLoss,2,-286180000.0,-286.18,USD,10-K,2022,FY,CY2020,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,-287931000.0,-287.931,USD,10-K,2022,FY,CY2020,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,1416868000.0,1416.868,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,1416868000.0,1416.868,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,2020-01-01,2020-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,1416868000.0,1416.868,USD,10-K,2022,FY,CY2020,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_assets,us-gaap,Assets,1,1411507000.0,1411.507,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_assets,us-gaap,Assets,1,1411507000.0,1411.507,USD,10-K,2021,FY,CY2020Q4I,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquity,1,107675000.0,107.675,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,107674000.0,107.674,USD,10-K,2020,FY,,0001490281-21-000023,2021-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028121000023/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquity,1,107675000.0,107.675,USD,10-K,2021,FY,CY2020Q4I,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,107674000.0,107.674,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,107674000.0,107.674,USD,10-K,2022,FY,,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
grpn,GRPN,0001490281,marketplace_platform,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,107674000.0,107.674,USD,10-K,2023,FY,CY2020Q4I,0001490281-24-000024,2024-03-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028124000024/
grpn,GRPN,0001490281,marketplace_platform,2021,2021-01-01,2021-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,118668000.0,118.668,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2021,2021-01-01,2021-12-31,364.0,net_income,us-gaap,ProfitLoss,2,120348000.0,120.348,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2021,2021-01-01,2021-12-31,364.0,net_income,us-gaap,NetIncomeLossAvailableToCommonStockholdersBasic,3,118668000.0,118.668,USD,10-K,2021,FY,,0001490281-22-000027,2022-02-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028122000027/
grpn,GRPN,0001490281,marketplace_platform,2021,2021-01-01,2021-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,118668000.0,118.668,USD,10-K,2022,FY,,0001490281-23-000022,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028123000022/
