company_id,ticker,period_end,fiscal_year,canonical_field,winning_tag,discarded_tag,winning_value,discarded_value,relative_difference,resolution_rule,conflict_severity,winning_accession,discarded_accession
grpn,GRPN,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLoss,-237.609,-237.609,0.0,latest valid filing then configured source-tag priority,low,0001490281-25-000005,0001490281-24-000024
grpn,GRPN,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,-237.609,-234.38,0.013589552584287689,latest valid filing then configured source-tag priority,medium,0001490281-25-000005,0001490281-24-000024
grpn,GRPN,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLoss,-237.609,-237.609,0.0,latest valid filing then configured source-tag priority,low,0001490281-25-000005,0001490281-23-000022
grpn,GRPN,2022-12-31,2022,net_income,NetIncomeLoss,ProfitLoss,-237.609,-234.38,0.013589552584287689,latest valid filing then configured source-tag priority,medium,0001490281-25-000005,0001490281-23-000022
grpn,GRPN,2022-12-31,2022,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-237.609,-237.609,0.0,latest valid filing then configured source-tag priority,low,0001490281-25-000005,0001490281-23-000022
grpn,GRPN,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8.858,8.858,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,8.858,8.475,0.04323775118536926,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-24-000024
grpn,GRPN,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8.858,8.858,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-24-000024
grpn,GRPN,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,8.858,8.475,0.04323775118536926,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-23-000022
grpn,GRPN,2022-12-31,2022,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8.858,8.858,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-23-000022
grpn,GRPN,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,-55.41,-52.934,0.044685074896228104,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001628280-26-016429
grpn,GRPN,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-55.41,-55.41,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,-55.41,-52.934,0.044685074896228104,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2023-12-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-55.41,-55.41,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-24-000024
grpn,GRPN,2023-12-31,2023,net_income,NetIncomeLoss,ProfitLoss,-55.41,-52.934,0.044685074896228104,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-24-000024
grpn,GRPN,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-40.312,-40.631,0.007913276443738902,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-40.312,-40.312,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,-40.312,-40.631,0.007913276443738902,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-24-000024
grpn,GRPN,2023-12-31,2023,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-40.312,-40.312,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-24-000024
grpn,GRPN,2024-12-31,2024,net_income,NetIncomeLoss,ProfitLoss,-59.027,-56.514,0.04257373744218744,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001628280-26-016429
grpn,GRPN,2024-12-31,2024,net_income,NetIncomeLoss,NetIncomeLoss,-59.027,-59.027,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2024-12-31,2024,net_income,NetIncomeLoss,ProfitLoss,-59.027,-56.514,0.04257373744218744,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2024-12-31,2024,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,40.815,41.051,0.0057821879211075395,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001628280-26-016429
grpn,GRPN,2024-12-31,2024,total_equity,StockholdersEquity,StockholdersEquity,40.815,40.815,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-016429,0001490281-25-000005
grpn,GRPN,2024-12-31,2024,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,40.815,41.051,0.0057821879211075395,latest valid filing then configured source-tag priority,medium,0001628280-26-016429,0001490281-25-000005
hnst,HNST,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-38.679,-30.322,0.21606039452933123,latest valid filing then configured source-tag priority,high,0001530979-24-000028,0001530979-24-000028
hnst,HNST,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,-38.679,-38.679,0.0,latest valid filing then configured source-tag priority,low,0001530979-24-000028,0001530979-23-000038
hnst,HNST,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-38.679,-30.322,0.21606039452933123,latest valid filing then configured source-tag priority,high,0001530979-24-000028,0001530979-23-000038
hnst,HNST,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,-38.679,-38.679,0.0,latest valid filing then configured source-tag priority,low,0001530979-24-000028,0001530979-22-000024
hnst,HNST,2021-12-31,2021,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-38.679,-30.322,0.21606039452933123,latest valid filing then configured source-tag priority,high,0001530979-24-000028,0001530979-22-000024
love,LOVE,2018-02-04,2018,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-5.501798,-6.709801,0.21956513125345564,latest valid filing then configured source-tag priority,high,0001213900-19-007792,0001213900-19-007792
love,LOVE,2019-02-03,2019,net_income,NetIncomeLoss,ProfitLoss,-6.704356,-6.704356,0.0,latest valid filing then configured source-tag priority,low,0001213900-20-010439,0001213900-20-010439
love,LOVE,2019-02-03,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-6.704356,-34.537354,4.151479724525369,latest valid filing then configured source-tag priority,high,0001213900-20-010439,0001213900-20-010439
love,LOVE,2019-02-03,2019,net_income,NetIncomeLoss,NetIncomeLoss,-6.704356,-6.704356,0.0,latest valid filing then configured source-tag priority,low,0001213900-20-010439,0001213900-19-007792
love,LOVE,2019-02-03,2019,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-6.704356,-34.537354,4.151479724525369,latest valid filing then configured source-tag priority,high,0001213900-20-010439,0001213900-19-007792
love,LOVE,2019-02-03,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,78.77,78.770134,1.7011552621904664e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-21-021548
love,LOVE,2019-02-03,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,78.77,78.770134,1.7011552621904664e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-20-010439
love,LOVE,2019-02-03,2019,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,78.77,78.770134,1.7011552621904664e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-19-007792
love,LOVE,2020-02-02,2020,net_income,NetIncomeLoss,ProfitLoss,-15.205,-15.205,0.0,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001628280-22-007882
love,LOVE,2020-02-02,2020,net_income,NetIncomeLoss,NetIncomeLoss,-15.205,-15.205019,1.2495889510023839e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-21-021548
love,LOVE,2020-02-02,2020,net_income,NetIncomeLoss,ProfitLoss,-15.205,-15.205019,1.2495889510023839e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-21-021548
love,LOVE,2020-02-02,2020,net_income,NetIncomeLoss,NetIncomeLoss,-15.205,-15.205019,1.2495889510023839e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-20-010439
love,LOVE,2020-02-02,2020,net_income,NetIncomeLoss,ProfitLoss,-15.205,-15.205019,1.2495889510023839e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-20-010439
love,LOVE,2020-02-02,2020,net_income,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,-15.205,-15.205019,1.2495889510023839e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-20-010439
love,LOVE,2020-02-02,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,233.377,233.377,0.0,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001628280-22-007882
love,LOVE,2020-02-02,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,233.377,233.377379,1.623981797610876e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-21-021548
love,LOVE,2020-02-02,2020,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,233.377,233.377379,1.623981797610876e-06,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-20-010439
love,LOVE,2020-02-02,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,90.155,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-036432
love,LOVE,2020-02-02,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,90.155,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-009725
love,LOVE,2020-02-02,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,90.155,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-22-007882
love,LOVE,2020-02-02,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,90.155,90.154527,5.246519882419184e-06,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001213900-21-021548
love,LOVE,2020-02-02,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,90.155,90.154527,5.246519882419184e-06,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001213900-21-021548
love,LOVE,2020-02-02,2020,total_equity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquity,90.155,90.154527,5.246519882419184e-06,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001213900-20-010439
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,ProfitLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-040367
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-036432
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,ProfitLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-036432
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-009725
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,ProfitLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-009725
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-22-007882
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,ProfitLoss,14.727,14.727,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-22-007882
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,NetIncomeLoss,14.727,14.727147,9.981666327162305e-06,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001213900-21-021548
love,LOVE,2021-01-31,2021,net_income,NetIncomeLoss,ProfitLoss,14.727,14.727147,9.981666327162305e-06,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001213900-21-021548
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-040367
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-036432
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-036432
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-009725
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-009725
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-22-007882
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,320.738,320.738,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-22-007882
love,LOVE,2021-01-31,2021,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,320.738,320.73775,7.79452387911904e-07,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001213900-21-021548
love,LOVE,2021-01-31,2021,total_assets,Assets,Assets,171.019,171.018871,7.543021536517393e-07,latest valid filing then configured source-tag priority,low,0001628280-22-007882,0001213900-21-021548
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,107.946,107.946,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-040367
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,107.946,107.946,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-036432
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,107.946,107.946,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-009725
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquity,107.946,107.946,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-22-007882
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,107.946,107.946,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-22-007882
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquity,107.946,107.946555,5.141459618750434e-06,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001213900-21-021548
love,LOVE,2021-01-31,2021,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,107.946,107.946555,5.141459618750434e-06,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001213900-21-021548
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,NetIncomeLoss,47.488,47.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-040367
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,ProfitLoss,47.488,47.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-040367
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,NetIncomeLoss,47.488,47.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-036432
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,ProfitLoss,47.488,47.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-036432
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,NetIncomeLoss,47.488,45.9,0.033440026954177915,latest valid filing then configured source-tag priority,medium,0001628280-24-015804,0001628280-23-009725
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,ProfitLoss,47.488,45.9,0.033440026954177915,latest valid filing then configured source-tag priority,medium,0001628280-24-015804,0001628280-23-009725
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,NetIncomeLoss,47.488,45.9,0.033440026954177915,latest valid filing then configured source-tag priority,medium,0001628280-24-015804,0001628280-22-007882
love,LOVE,2022-01-30,2022,net_income,NetIncomeLoss,ProfitLoss,47.488,45.9,0.033440026954177915,latest valid filing then configured source-tag priority,medium,0001628280-24-015804,0001628280-22-007882
love,LOVE,2022-01-30,2022,total_assets,Assets,Assets,369.084,369.084,0.0,latest valid filing then configured source-tag priority,low,0001628280-23-040367,0001628280-23-036432
love,LOVE,2022-01-30,2022,total_assets,Assets,Assets,369.084,371.579,0.006759978758223073,latest valid filing then configured source-tag priority,medium,0001628280-23-040367,0001628280-23-009725
love,LOVE,2022-01-30,2022,total_assets,Assets,Assets,369.084,371.579,0.006759978758223073,latest valid filing then configured source-tag priority,medium,0001628280-23-040367,0001628280-22-007882
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquity,157.814,157.814,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-24-015804
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquity,157.814,157.814,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-040367
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,157.814,157.814,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-040367
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquity,157.814,157.814,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-036432
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,157.814,157.814,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-036432
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquity,157.814,156.226,0.01006247861406462,latest valid filing then configured source-tag priority,medium,0001628280-25-017241,0001628280-23-009725
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,157.814,156.226,0.01006247861406462,latest valid filing then configured source-tag priority,medium,0001628280-25-017241,0001628280-23-009725
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquity,157.814,156.226,0.01006247861406462,latest valid filing then configured source-tag priority,medium,0001628280-25-017241,0001628280-22-007882
love,LOVE,2022-01-30,2022,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,157.814,156.226,0.01006247861406462,latest valid filing then configured source-tag priority,medium,0001628280-25-017241,0001628280-22-007882
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,NetIncomeLoss,26.488,26.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-24-015804
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,NetIncomeLoss,26.488,26.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-040367
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,ProfitLoss,26.488,26.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-040367
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,NetIncomeLoss,26.488,26.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-036432
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,ProfitLoss,26.488,26.488,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-036432
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,NetIncomeLoss,26.488,28.242,0.06621866505587441,latest valid filing then configured source-tag priority,high,0001628280-25-017241,0001628280-23-009725
love,LOVE,2023-01-29,2023,net_income,NetIncomeLoss,ProfitLoss,26.488,28.242,0.06621866505587441,latest valid filing then configured source-tag priority,high,0001628280-25-017241,0001628280-23-009725
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-25-017241
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-24-015804
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-24-015804
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-040367
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-040367
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-036432
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,651.179,651.179,0.0,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-036432
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerExcludingAssessedTax,651.179,651.545,0.000562057437355912,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-009725
love,LOVE,2023-01-29,2023,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,651.179,651.545,0.000562057437355912,latest valid filing then configured source-tag priority,low,0001628280-25-017241,0001628280-23-009725
love,LOVE,2023-01-29,2023,total_assets,Assets,Assets,408.626,408.626,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-040367
love,LOVE,2023-01-29,2023,total_assets,Assets,Assets,408.626,408.626,0.0,latest valid filing then configured source-tag priority,low,0001628280-24-015804,0001628280-23-036432
love,LOVE,2023-01-29,2023,total_assets,Assets,Assets,408.626,418.054,0.023072442771629797,latest valid filing then configured source-tag priority,medium,0001628280-24-015804,0001628280-23-009725
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquity,193.094,193.094,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-25-017241
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquity,193.094,193.094,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-24-015804
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquity,193.094,193.094,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-23-040367
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,193.094,193.094,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-23-040367
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquity,193.094,193.094,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-23-036432
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,193.094,193.094,0.0,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-23-036432
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquity,193.094,193.26,0.0008596849202978696,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-23-009725
love,LOVE,2023-01-29,2023,total_equity,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,193.094,193.26,0.0008596849202978696,latest valid filing then configured source-tag priority,low,0001628280-26-022929,0001628280-23-009725
me,ME,2023-03-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-311.66,-311.656,1.283449913373259e-05,latest valid filing then configured source-tag priority,low,0001193125-25-165458,0001628280-25-030786
me,ME,2023-03-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-311.66,-311.656,1.283449913373259e-05,latest valid filing then configured source-tag priority,low,0001193125-25-165458,0001804591-24-000038
me,ME,2023-03-31,2023,net_income,NetIncomeLoss,NetIncomeLoss,-311.66,-311.656,1.283449913373259e-05,latest valid filing then configured source-tag priority,low,0001193125-25-165458,0000950170-23-024232
me,ME,2023-03-31,2023,net_income,NetIncomeLoss,ProfitLoss,-311.66,-311.656,1.283449913373259e-05,latest valid filing then configured source-tag priority,low,0001193125-25-165458,0000950170-23-024232
me,ME,2024-03-31,2024,net_income,NetIncomeLoss,NetIncomeLoss,-666.7,-666.704,5.999700014857376e-06,latest valid filing then configured source-tag priority,low,0001193125-25-165458,0001628280-25-030786
me,ME,2024-03-31,2024,net_income,NetIncomeLoss,NetIncomeLoss,-666.7,-666.704,5.999700014857376e-06,latest valid filing then configured source-tag priority,low,0001193125-25-165458,0001804591-24-000038
posh,POSH,2018-12-31,2018,total_equity,StockholdersEquity,StockholdersEquity,-86.741,-86.775,0.00039197150136620546,latest valid filing then configured source-tag priority,low,0000950170-22-005057,0001564590-21-014879
posh,POSH,2019-12-31,2019,net_income,NetIncomeLoss,ProfitLoss,-47.724,-47.724,0.0,latest valid filing then configured source-tag priority,low,0000950170-22-005057,0000950170-22-005057
