company_id,ticker,company_name,formal_peer_group,fiscal_year,prior_fiscal_year,net_margin,asset_turnover,equity_multiplier,roe,average_equity,dupont_valid_flag,observed_prior_fiscal_year,prior_net_margin,prior_asset_turnover,prior_equity_multiplier,prior_roe,prior_average_equity,prior_dupont_valid_flag,transition_valid_flag,roe_change,contribution_margin,contribution_turnover,contribution_multiplier,contribution_sum,dominant_driver,h1_driver_group,leverage_contribution_share,shapley_reconciliation_gap
pton,PTON,Peloton Interactive Inc,dtc_brand,2023,2022,-0.45057495893150495,0.8238790161233376,22.82605775688382,-8.473472128945602,148.89999999999998,True,2022,-0.7893972809245973,0.8414512397082486,3.6276523221133363,-2.409629314017895,1173.5,True,True,-6.063842814927707,3.722108128400155,0.13457504404543175,-9.920525987373296,-6.063842814927709,multiplier,mixed_or_ambiguous,0.0,1.7763568394002505e-15
pton,PTON,Peloton Interactive Inc,dtc_brand,2024,2023,-0.20436956119237176,1.090164099872838,,,-407.1,False,2023,-0.45057495893150495,0.8238790161233376,22.82605775688382,-8.473472128945602,148.89999999999998,True,False,,,,,,not_available,not_available,,
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2019,2018,-0.03388319215336603,0.7658339498093666,3.290823970037453,-0.0853932584269663,5340.0,True,2018,0.06510305614783227,0.6705907585253675,2.651355278953687,0.1157515637834081,7913.5,True,True,-0.20114482221037439,-0.2117265064839193,0.00391484023830152,0.006666844035243408,-0.20114482221037439,margin,mixed_or_ambiguous,0.6300361892209411,0.0
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2020,2019,0.08436199478027792,0.8265508395522388,3.9772753623188404,0.2773333333333333,4312.5,True,2019,-0.03388319215336603,0.7658339498093666,3.290823970037453,-0.0853932584269663,5340.0,True,True,0.36272659176029964,0.34254164085971284,0.005979725291939764,0.014205225608646977,0.36272659176029953,margin,operating_driven,0.0391623496356016,1.1102230246251565e-16
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2021,2020,0.0242096268869268,0.8459986144995633,4.973932584269663,0.10187265917602996,3337.5,True,2020,0.08436199478027792,0.8265508395522388,3.9772753623188404,0.2773333333333333,4312.5,True,True,-0.17546067415730338,-0.22523751720514434,0.004627906289540878,0.0451489367583001,-0.17546067415730338,margin,mixed_or_ambiguous,0.9070269224367452,0.0
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2022,2021,-0.21427391376177102,0.8414833350710735,8.195101110794646,-1.4776416975220734,1755.5,True,2021,0.0242096268869268,0.8459986144995633,4.973932584269663,0.10187265917602996,3337.5,True,True,-1.5795143566981034,-1.324636465705628,0.003114445844664756,-0.25799233683714007,-1.5795143566981031,margin,mixed_or_ambiguous,0.0,-2.220446049250313e-16
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2023,2022,-0.013284470911589555,0.9119010819165378,23.608481262327416,-0.2859960552268245,507.0,True,2022,-0.21427391376177102,0.8414833350710735,8.195101110794646,-1.4776416975220734,1755.5,True,True,1.1916456422952488,2.82016817110643,-0.10922724870142497,-1.5192952801097566,1.1916456422952486,margin,operating_driven,0.0,2.220446049250313e-16
qvcga,QVCGA,QVC Group Inc,inventory_led_ecommerce,2024,2023,-0.12852445949985056,0.9739459511911115,,,-241.0,False,2023,-0.013284470911589555,0.9119010819165378,23.608481262327416,-0.2859960552268245,507.0,True,False,,,,,,not_available,not_available,,
rvlv,RVLV,Revolve Group Inc,dtc_brand,2019,2018,0.059346781077317036,3.047910052641722,1.8727336619464154,0.3387469014445679,105.291,True,2018,0.06152516646983693,,,0.4801808991753126,63.903,False,False,-0.14143399773074466,,,,,not_available,not_available,,
rvlv,RVLV,Revolve Group Inc,dtc_brand,2020,2019,0.09780435340455249,2.1583779704930097,1.626349643923731,0.34332039609706555,165.414,True,2019,0.059346781077317036,3.047910052641722,1.8727336619464154,0.3387469014445679,105.291,True,True,0.004573494652497623,0.17585004728821602,-0.12158268323535754,-0.049693869400360885,0.004573494652497595,margin,operating_driven,0.0,2.7755575615628914e-17
rvlv,RVLV,Revolve Group Inc,dtc_brand,2021,2020,0.11200484636354459,2.267691896739234,1.5203992434410283,0.38616997822378835,258.539,True,2020,0.09780435340455249,2.1583779704930097,1.626349643923731,0.34332039609706555,165.414,True,True,0.042849582126722796,0.04943145380689134,0.018029018777178978,-0.02461089045734756,0.042849582126722754,margin,operating_driven,0.0,4.163336342344337e-17
rvlv,RVLV,Revolve Group Inc,dtc_brand,2022,2021,0.0532923073570749,2.0786709079945758,1.521318945085108,0.1685274057655397,348.2935,True,2021,0.11200484636354459,2.267691896739234,1.5203992434410283,0.38616997822378835,258.539,True,True,-0.21764257245824864,-0.194050120588219,-0.02375849036760965,0.00016603849758004973,-0.2176425724582486,margin,mixed_or_ambiguous,1.0,-2.7755575615628914e-17
rvlv,RVLV,Revolve Group Inc,dtc_brand,2023,2022,0.026337138200031997,1.7988813368748129,1.5537907685628465,0.07361454558769107,382.3565,True,2022,0.0532923073570749,2.0786709079945758,1.521318945085108,0.1685274057655397,348.2935,True,True,-0.09491286017784864,-0.08033226783138964,-0.017107559881776552,0.002526967535317537,-0.09491286017784865,margin,mixed_or_ambiguous,1.0,1.3877787807814457e-17
rvlv,RVLV,Revolve Group Inc,dtc_brand,2024,2023,0.04385920661007814,1.773197963329575,1.5486623932922199,0.12044110945711943,411.4625,True,2023,0.026337138200031997,1.7988813368748129,1.5537907685628465,0.07361454558769107,382.3565,True,True,0.046826563869428364,0.048545997153677516,-0.001398144545936725,-0.0003212887383124321,0.04682656386942836,margin,operating_driven,0.0,6.938893903907228e-18
sfix,SFIX,Stitch Fix Inc,dtc_brand,2019,2018,0.023378538221732578,2.8744254776791527,1.5436566198640926,0.1037335178434814,355.536,True,2018,0.03660808557649581,3.320307529879939,1.9600035019486222,0.23823862596270423,188.4665,True,True,-0.13450510811922284,-0.07198897728912763,-0.023632726204182587,-0.03888340462591262,-0.13450510811922284,margin,mixed_or_ambiguous,,0.0
sfix,SFIX,Stitch Fix Inc,dtc_brand,2020,2019,-0.03920997024652794,2.4709334930836993,1.7383070045681692,-0.16841627176655538,398.5185,True,2019,0.023378538221732578,2.8744254776791527,1.5436566198640926,0.1037335178434814,355.536,True,True,-0.2721497896100368,-0.27409219254801,0.00565081880738435,-0.0037084158694110957,-0.2721497896100368,margin,mixed_or_ambiguous,0.0,0.0
sfix,SFIX,Stitch Fix Inc,dtc_brand,2021,2020,-0.004224136207928774,2.6454577615955905,1.8431416683876987,-0.020596691441791607,430.943,True,2020,-0.03920997024652794,2.4709334930836993,1.7383070045681692,-0.16841627176655538,398.5185,True,True,0.14781958032476378,0.16032425855753873,-0.00673377661164724,-0.0057709016211277,0.1478195803247638,margin,operating_driven,0.0,-2.7755575615628914e-17
sfix,SFIX,Stitch Fix Inc,dtc_brand,2022,2021,-0.10264673873180943,2.5482406843789547,2.021294192724952,-0.5287070835992342,391.75,True,2021,-0.004224136207928774,2.6454577615955905,1.8431416683876987,-0.020596691441791607,430.943,True,True,-0.5081103921574426,-0.49371093729401644,0.010179609552747926,-0.024579064416174082,-0.5081103921574426,margin,mixed_or_ambiguous,0.0,0.0
sfix,SFIX,Stitch Fix Inc,dtc_brand,2023,2022,-0.10798790094447736,2.3096533535216857,2.419486596451336,-0.6034553241362128,284.9805,True,2022,-0.10264673873180943,2.5482406843789547,2.021294192724952,-0.5287070835992342,391.75,True,True,-0.0747482405369786,-0.028763726989925735,0.055834875101372534,-0.10181938864842541,-0.07474824053697861,multiplier,mixed_or_ambiguous,0.0,1.3877787807814457e-17
sfix,SFIX,Stitch Fix Inc,dtc_brand,2024,2023,-0.09633127671091944,2.4287968678212586,2.5357146146265985,-0.593278874225247,217.166,True,2023,-0.10798790094447736,2.3096533535216857,2.419486596451336,-0.6034553241362128,284.9805,True,True,0.010176449910965779,0.06843776084979425,-0.030143041872536344,-0.02811826906629209,0.010176449910965814,margin,operating_driven,0.0,-3.469446951953614e-17
snbr,SNBR,Sleep Number Corp,dtc_brand,2019,2018,0.04819083440888579,2.661616181403735,,,-134.4905,False,2018,0.04540358780993422,3.2518482502664625,,,-10.196999999999996,False,False,,,,,,not_available,not_available,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2020,2019,0.07497165448909404,2.311765998683833,,,-191.7045,False,2019,0.04819083440888579,2.661616181403735,,,-134.4905,False,False,,,,,,not_available,not_available,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2021,2020,0.07036594446826906,2.5411170476299025,,,-324.4655,False,2020,0.07497165448909404,2.311765998683833,,,-191.7045,False,False,,,,,,not_available,not_available,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2022,2021,0.017315448113486422,2.2570846917708045,,,-431.565,False,2021,0.07036594446826906,2.5411170476299025,,,-324.4655,False,False,,,,,,not_available,not_available,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2023,2022,-0.008099150084610079,1.9817998168852005,,,-440.0525,False,2022,0.017315448113486422,2.2570846917708045,,,-431.565,False,False,,,,,,not_available,not_available,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2024,2023,-0.012087052456880357,1.8571565775601786,,,-446.757,False,2023,-0.008099150084610079,1.9817998168852005,,,-440.0525,False,False,,,,,,not_available,not_available,,
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2020,2019,-0.14936952198571113,1.1870896892294147,3.5016349024110216,-0.6208924607730577,326.62500000000006,True,2019,-0.11996600160594588,,,,-435.359,False,False,,,,,,not_available,not_available,,
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2021,2020,-0.11648281937219224,1.5567861198991104,1.9095428456198393,-0.3462742776908513,1071.1480000000001,True,2020,-0.14936952198571113,1.1870896892294147,3.5016349024110216,-0.6208924607730577,326.62500000000006,True,True,0.2746181830822064,0.12045908172823722,-0.1345720109858482,0.28873111233981746,0.2746181830822065,multiplier,leverage_driven,0.7056159129067423,-5.551115123125783e-17
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2022,2021,-0.23187940280188682,0.9779277666562881,2.85713456236658,-0.6478875662532456,697.5129999999999,True,2021,-0.11648281937219224,1.5567861198991104,1.9095428456198393,-0.3462742776908513,1071.1480000000001,True,True,-0.30161328856239433,-0.3432853036349011,0.24557775480191998,-0.20390573972941312,-0.3016132885623942,margin,mixed_or_ambiguous,0.0,-1.1102230246251565e-16
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2023,2022,-0.40820619724743423,0.5772937282210823,5.093718055713305,-1.200359504397509,303.7515,True,2022,-0.23187940280188682,0.9779277666562881,2.85713456236658,-0.6478875662532456,697.5129999999999,True,True,-0.5524719381442634,-0.5319185638135268,0.5228958085463475,-0.5434491828770841,-0.5524719381442633,multiplier,mixed_or_ambiguous,0.0,-1.1102230246251565e-16
w,W,Wayfair Inc,inventory_led_ecommerce,2019,2018,-0.1079215514407801,3.7684525974741834,,,-637.5,False,2018,-0.07435714144525572,4.367668485783859,,,-189.6645,False,False,,,,,,not_available,not_available,,
w,W,Wayfair Inc,inventory_led_ecommerce,2020,2019,0.013078826440438318,3.760443905183112,,,-1068.0,False,2019,-0.1079215514407801,3.7684525974741834,,,-637.5,False,False,,,,,,not_available,not_available,,
w,W,Wayfair Inc,inventory_led_ecommerce,2021,2020,-0.009556463379048731,2.999562363238512,,,-1405.5,False,2020,0.013078826440438318,3.760443905183112,,,-1068.0,False,False,,,,,,not_available,not_available,,
w,W,Wayfair Inc,inventory_led_ecommerce,2022,2021,-0.10893763300049109,2.998282208588957,,,-2084.5,False,2021,-0.009556463379048731,2.999562363238512,,,-1405.5,False,False,,,,,,not_available,not_available,,
w,W,Wayfair Inc,inventory_led_ecommerce,2023,2022,-0.0614846288427893,3.4031755032605613,,,-2628.5,False,2022,-0.10893763300049109,2.998282208588957,,,-2084.5,False,False,,,,,,not_available,not_available,,
w,W,Wayfair Inc,inventory_led_ecommerce,2024,2023,-0.04151548392540714,3.4187220539449013,,,-2731.0,False,2023,-0.0614846288427893,3.4031755032605613,,,-2628.5,False,False,,,,,,not_available,not_available,,
