company_id,ticker,cik,peer_group,fiscal_year,period_start,period_end,duration_days,canonical_field,taxonomy,source_tag,source_priority,value_raw,value_standardized,unit,form,raw_fy,raw_fp,frame,accession_number,filing_date,loaded_at,source_url,is_latest_restated,source_selection_rule
grpn,GRPN,0001490281,marketplace_platform,2022,2022-01-01,2022-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-237609000.0,-237.609,USD,10-K,2024,FY,,0001490281-25-000005,2025-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028125000005/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2022,2022-01-01,2022-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,599085000.0,599.085,USD,10-K,2024,FY,CY2022,0001490281-25-000005,2025-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028125000005/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2022,,2022-12-31,,total_assets,us-gaap,Assets,1,793117000.0,793.117,USD,10-K,2023,FY,CY2022Q4I,0001490281-24-000024,2024-03-15,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028124000024/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2022,,2022-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,8858000.0,8.858,USD,10-K,2025,FY,CY2022Q4I,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2023,2023-01-01,2023-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-55410000.0,-55.41,USD,10-K,2025,FY,,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2023,2023-01-01,2023-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,514910000.0,514.91,USD,10-K,2025,FY,CY2023,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2023,,2023-12-31,,total_assets,us-gaap,Assets,1,570956000.0,570.956,USD,10-K,2024,FY,CY2023Q4I,0001490281-25-000005,2025-03-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000149028125000005/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2023,,2023-12-31,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,-40312000.0,-40.312,USD,10-K,2025,FY,CY2023Q4I,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2024,2024-01-01,2024-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-59027000.0,-59.027,USD,10-K,2025,FY,,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2024,2024-01-01,2024-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,492557000.0,492.557,USD,10-K,2025,FY,CY2024,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2024,,2024-12-31,,total_assets,us-gaap,Assets,1,612690000.0,612.69,USD,10-K,2025,FY,CY2024Q4I,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
grpn,GRPN,0001490281,marketplace_platform,2024,,2024-12-31,,total_equity,us-gaap,StockholdersEquity,1,40815000.0,40.815,USD,10-K,2025,FY,CY2024Q4I,0001628280-26-016429,2026-03-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1490281/000162828026016429/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2019,2019-01-01,2019-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-31083000.0,-31.083,USD,10-K,2021,FY,CY2019,0001530979-22-000024,2022-03-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097922000024/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2019,2019-01-01,2019-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,235587000.0,235.587,USD,10-K,2021,FY,CY2019,0001530979-22-000024,2022-03-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097922000024/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2019,,2019-12-31,,total_equity,us-gaap,StockholdersEquity,1,-230277000.0,-230.277,USD,10-K,2022,FY,CY2019Q4I,0001530979-23-000038,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097923000038/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2020,2020-01-01,2020-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-14466000.0,-14.466,USD,10-K,2022,FY,CY2020,0001530979-23-000038,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097923000038/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2020,2020-01-01,2020-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,300522000.0,300.522,USD,10-K,2022,FY,CY2020,0001530979-23-000038,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097923000038/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2020,,2020-12-31,,total_assets,us-gaap,Assets,1,240732000.0,240.732,USD,10-K,2021,FY,CY2020Q4I,0001530979-22-000024,2022-03-28,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097922000024/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2020,,2020-12-31,,total_equity,us-gaap,StockholdersEquity,1,-236825000.0,-236.825,USD,10-K,2023,FY,CY2020Q4I,0001530979-24-000028,2024-03-08,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097924000028/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2021,2021-01-01,2021-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-38679000.0,-38.679,USD,10-K,2023,FY,CY2021,0001530979-24-000028,2024-03-08,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097924000028/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2021,2021-01-01,2021-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,318639000.0,318.639,USD,10-K,2023,FY,CY2021,0001530979-24-000028,2024-03-08,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097924000028/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2021,,2021-12-31,,total_assets,us-gaap,Assets,1,272597000.0,272.597,USD,10-K,2022,FY,CY2021Q4I,0001530979-23-000038,2023-03-16,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097923000038/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2021,,2021-12-31,,total_equity,us-gaap,StockholdersEquity,1,179106000.0,179.106,USD,10-K,2024,FY,CY2021Q4I,0001530979-25-000016,2025-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097925000016/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2022,2022-01-01,2022-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-49019000.0,-49.019,USD,10-K,2024,FY,CY2022,0001530979-25-000016,2025-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097925000016/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2022,2022-01-01,2022-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,313651000.0,313.651,USD,10-K,2024,FY,CY2022,0001530979-25-000016,2025-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097925000016/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2022,,2022-12-31,,total_assets,us-gaap,Assets,1,240599000.0,240.599,USD,10-K,2023,FY,CY2022Q4I,0001530979-24-000028,2024-03-08,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097924000028/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2022,,2022-12-31,,total_equity,us-gaap,StockholdersEquity,1,146360000.0,146.36,USD,10-K,2025,FY,CY2022Q4I,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2023,2023-01-01,2023-12-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-39238000.0,-39.238,USD,10-K,2025,FY,CY2023,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2023,2023-01-01,2023-12-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,344365000.0,344.365,USD,10-K,2025,FY,CY2023,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2023,,2023-12-31,,total_assets,us-gaap,Assets,1,201621000.0,201.621,USD,10-K,2024,FY,CY2023Q4I,0001530979-25-000016,2025-02-26,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000153097925000016/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2023,,2023-12-31,,total_equity,us-gaap,StockholdersEquity,1,123139000.0,123.139,USD,10-K,2025,FY,CY2023Q4I,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2024,2024-01-01,2024-12-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-6124000.0,-6.124,USD,10-K,2025,FY,CY2024,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2024,2024-01-01,2024-12-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,378340000.0,378.34,USD,10-K,2025,FY,CY2024,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2024,,2024-12-31,,total_assets,us-gaap,Assets,1,247393000.0,247.393,USD,10-K,2025,FY,CY2024Q4I,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
hnst,HNST,0001530979,dtc_brand,2024,,2024-12-31,,total_equity,us-gaap,StockholdersEquity,1,174307000.0,174.307,USD,10-K,2025,FY,,0001628280-26-011634,2026-02-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1530979/000162828026011634/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2018,2017-01-30,2018-02-04,370.0,net_income,us-gaap,NetIncomeLoss,1,-5501798.0,-5.501798,USD,10-K,2019,FY,CY2017,0001213900-19-007792,2019-05-03,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390019007792/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2018,2017-01-30,2018-02-04,370.0,revenue,us-gaap,Revenues,4,101810413.0,101.810413,USD,10-K,2019,FY,CY2017,0001213900-19-007792,2019-05-03,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390019007792/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2018,,2018-02-04,,total_assets,us-gaap,Assets,1,41440935.0,41.440935,USD,10-K,2019,FY,CY2017Q4I,0001213900-19-007792,2019-05-03,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390019007792/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2018,,2018-02-04,,total_equity,us-gaap,StockholdersEquity,1,23638453.0,23.638453,USD,10-K,2020,FY,CY2017Q4I,0001213900-20-010439,2020-04-29,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390020010439/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2019,2018-02-05,2019-02-03,363.0,net_income,us-gaap,NetIncomeLoss,1,-6704356.0,-6.704356,USD,10-K,2020,FY,CY2018,0001213900-20-010439,2020-04-29,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390020010439/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2019,2018-02-05,2019-02-03,363.0,revenue,us-gaap,Revenues,4,165881297.0,165.881297,USD,10-K,2020,FY,CY2018,0001213900-20-010439,2020-04-29,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390020010439/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2019,,2019-02-03,,total_assets,us-gaap,Assets,1,105014305.0,105.014305,USD,10-K,2020,FY,CY2018Q4I,0001213900-20-010439,2020-04-29,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390020010439/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2019,,2019-02-03,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,78770000.0,78.77,USD,10-K,2022,FY,CY2018Q4I,0001628280-22-007882,2022-03-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828022007882/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2020,2019-02-04,2020-02-02,363.0,net_income,us-gaap,NetIncomeLoss,1,-15205000.0,-15.205,USD,10-K,2022,FY,CY2019,0001628280-22-007882,2022-03-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828022007882/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2020,2019-02-04,2020-02-02,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,233377000.0,233.377,USD,10-K,2022,FY,CY2019,0001628280-22-007882,2022-03-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828022007882/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2020,,2020-02-02,,total_assets,us-gaap,Assets,1,125663767.0,125.663767,USD,10-K,2021,FY,CY2019Q4I,0001213900-21-021548,2021-04-14,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000121390021021548/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2020,,2020-02-02,,total_equity,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2,90155000.0,90.155,USD,10-K/A,2023,FY,CY2019Q4I,0001628280-23-040367,2023-11-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828023040367/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2021,2020-02-03,2021-01-31,363.0,net_income,us-gaap,NetIncomeLoss,1,14727000.0,14.727,USD,10-K/A,2023,FY,CY2020,0001628280-23-040367,2023-11-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828023040367/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2021,2020-02-03,2021-01-31,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,320738000.0,320.738,USD,10-K/A,2023,FY,CY2020,0001628280-23-040367,2023-11-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828023040367/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2021,,2021-01-31,,total_assets,us-gaap,Assets,1,171019000.0,171.019,USD,10-K,2022,FY,CY2020Q4I,0001628280-22-007882,2022-03-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828022007882/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2021,,2021-01-31,,total_equity,us-gaap,StockholdersEquity,1,107946000.0,107.946,USD,10-K,2024,FY,CY2020Q4I,0001628280-24-015804,2024-04-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828024015804/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2022,2021-02-01,2022-01-30,363.0,net_income,us-gaap,NetIncomeLoss,1,47488000.0,47.488,USD,10-K,2024,FY,,0001628280-24-015804,2024-04-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828024015804/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2022,2021-02-01,2022-01-30,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,498239000.0,498.239,USD,10-K,2024,FY,CY2021,0001628280-24-015804,2024-04-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828024015804/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2022,,2022-01-30,,total_assets,us-gaap,Assets,1,369084000.0,369.084,USD,10-K/A,2023,FY,CY2021Q4I,0001628280-23-040367,2023-11-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828023040367/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2022,,2022-01-30,,total_equity,us-gaap,StockholdersEquity,1,157814000.0,157.814,USD,10-K,2025,FY,CY2021Q4I,0001628280-25-017241,2025-04-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828025017241/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2023,2022-01-31,2023-01-29,363.0,net_income,us-gaap,NetIncomeLoss,1,26488000.0,26.488,USD,10-K,2025,FY,,0001628280-25-017241,2025-04-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828025017241/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2023,2022-01-31,2023-01-29,363.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,651179000.0,651.179,USD,10-K,2025,FY,CY2022,0001628280-25-017241,2025-04-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828025017241/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2023,,2023-01-29,,total_assets,us-gaap,Assets,1,408626000.0,408.626,USD,10-K,2024,FY,CY2022Q4I,0001628280-24-015804,2024-04-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828024015804/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2023,,2023-01-29,,total_equity,us-gaap,StockholdersEquity,1,193094000.0,193.094,USD,10-K,2026,FY,CY2022Q4I,0001628280-26-022929,2026-04-02,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828026022929/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2024,2023-01-30,2024-02-04,370.0,net_income,us-gaap,NetIncomeLoss,1,23861000.0,23.861,USD,10-K,2026,FY,,0001628280-26-022929,2026-04-02,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828026022929/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2024,2023-01-30,2024-02-04,370.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,700265000.0,700.265,USD,10-K,2026,FY,CY2023,0001628280-26-022929,2026-04-02,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828026022929/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2024,,2024-02-04,,total_assets,us-gaap,Assets,1,482180000.0,482.18,USD,10-K,2025,FY,CY2023Q4I,0001628280-25-017241,2025-04-10,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828025017241/,True,"latest valid annual filing by 2026-08-05, then tag priority"
love,LOVE,0001701758,dtc_brand,2024,,2024-02-04,,total_equity,us-gaap,StockholdersEquity,1,217496000.0,217.496,USD,10-K,2026,FY,CY2023Q4I,0001628280-26-022929,2026-04-02,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1701758/000162828026022929/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2020,2019-04-01,2020-03-31,365.0,net_income,us-gaap,NetIncomeLoss,1,-250863000.0,-250.863,USD,10-K,2022,FY,CY2019,0000950170-22-010852,2022-05-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017022010852/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2020,2019-04-01,2020-03-31,365.0,revenue,us-gaap,RevenueFromContractWithCustomerIncludingAssessedTax,2,305463000.0,305.463,USD,10-K,2022,FY,CY2019,0000950170-22-010852,2022-05-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017022010852/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2020,,2020-03-31,,total_equity,us-gaap,StockholdersEquity,1,-620883000.0,-620.883,USD,10-K,2023,FY,CY2020Q1I,0000950170-23-024232,2023-05-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017023024232/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2021,2020-04-01,2021-03-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-183619000.0,-183.619,USD,10-K,2023,FY,CY2020,0000950170-23-024232,2023-05-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017023024232/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2021,2020-04-01,2021-03-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerIncludingAssessedTax,2,243920000.0,243.92,USD,10-K,2023,FY,CY2020,0000950170-23-024232,2023-05-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017023024232/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2021,,2021-03-31,,total_assets,us-gaap,Assets,1,452098000.0,452.098,USD,10-K,2022,FY,CY2021Q1I,0000950170-22-010852,2022-05-27,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017022010852/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2021,,2021-03-31,,total_equity,us-gaap,StockholdersEquity,1,-595619000.0,-595.619,USD,10-K,2024,FY,CY2021Q1I,0001804591-24-000038,2024-05-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000180459124000038/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2022,2021-04-01,2022-03-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-217490000.0,-217.49,USD,10-K/A,2025,FY,CY2021,0001193125-25-165458,2025-07-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000119312525165458/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2022,2021-04-01,2022-03-31,364.0,revenue,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,271893000.0,271.893,USD,10-K,2024,FY,CY2021,0001804591-24-000038,2024-05-30,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000180459124000038/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2022,,2022-03-31,,total_assets,us-gaap,Assets,1,1152068000.0,1152.068,USD,10-K,2023,FY,CY2022Q1I,0000950170-23-024232,2023-05-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000095017023024232/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2022,,2022-03-31,,total_equity,us-gaap,StockholdersEquity,1,915656000.0,915.656,USD,10-K,2025,FY,CY2022Q1I,0001628280-25-030786,2025-06-11,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000162828025030786/,True,"latest valid annual filing by 2026-08-05, then tag priority"
me,ME,0001804591,dtc_brand,2023,2022-04-01,2023-03-31,364.0,net_income,us-gaap,NetIncomeLoss,1,-311660000.0,-311.66,USD,10-K/A,2025,FY,CY2022,0001193125-25-165458,2025-07-25,2026-08-05T17:15:02+00:00,https://www.sec.gov/Archives/edgar/data/1804591/000119312525165458/,True,"latest valid annual filing by 2026-08-05, then tag priority"
