company_id,ticker,company_name,peer_group,fiscal_year,revenue,net_income,total_assets,total_equity,prior_total_assets,prior_total_equity,average_assets,average_equity,net_margin,asset_turnover,equity_multiplier,roe,dupont_valid,peer_median_roe,peer_valid_count,roe_vs_peer_median,roe_peer_percentile
sdc,SDC,SmileDirectClub Inc,dtc_brand,2019,750.428,-114.513,885.645,458.285,555.194,298.197,720.4195,378.241,-0.1525969180254468,1.041654202863748,1.9046573480928826,-0.3027514203907033,1,-0.013600063431292997,4.0,-0.2891513569594103,0.0
sdc,SDC,SmileDirectClub Inc,dtc_brand,2020,656.78,-78.366,884.789,234.138,885.645,458.285,885.217,346.2115,-0.11931849325497122,0.7419423711926002,2.556867695036127,-0.22635296632260915,1,-0.14704822715938792,8.0,-0.07930473916322123,0.14285714285714285
sdc,SDC,SmileDirectClub Inc,dtc_brand,2021,637.611,-102.442,794.558,-134.354,884.789,234.138,839.6735,49.891999999999996,-0.16066535865911974,0.7593558686799096,16.829822416419468,-2.053275074160186,1,-0.03813811265461758,10.0,-2.0151369615055685,0.1111111111111111
sdc,SDC,SmileDirectClub Inc,dtc_brand,2022,470.743,-86.404,597.063,-385.198,794.558,-134.354,695.8105,-259.776,-0.18354813560690228,0.6765390864322972,,,0,-0.5062204287905939,13.0,,
sdc,SDC,SmileDirectClub Inc,dtc_brand,2023,,,,,597.063,-385.198,,,,,,,0,-0.34996854239210196,12.0,,
sdc,SDC,SmileDirectClub Inc,dtc_brand,2024,,,,,,,,,,,,,0,-0.1952285804425882,11.0,,
sfix,SFIX,Stitch Fix Inc,dtc_brand,2017,977.139,-0.594,257.205,61.861,,,,,-0.0006078971364360648,,,,0,,,,
sfix,SFIX,Stitch Fix Inc,dtc_brand,2018,1226.505,44.9,481.585,315.072,257.205,61.861,369.395,188.4665,0.03660808557649581,3.320307529879939,1.9600035019486222,0.23823862596270423,1,0.23823862596270423,3.0,0.0,0.5
sfix,SFIX,Stitch Fix Inc,dtc_brand,2019,1577.558,36.881,616.066,396.0,481.585,315.072,548.8255,355.536,0.023378538221732578,2.8744254776791527,1.5436566198640926,0.1037335178434814,1,-0.013600063431292997,4.0,0.11733358127477439,0.6666666666666666
sfix,SFIX,Stitch Fix Inc,dtc_brand,2020,1711.733,-67.117,769.429,401.037,616.066,396.0,692.7475,398.5185,-0.03920997024652794,2.4709334930836993,1.7383070045681692,-0.16841627176655538,1,-0.14704822715938792,8.0,-0.021368044607167458,0.42857142857142855
sfix,SFIX,Stitch Fix Inc,dtc_brand,2021,2101.258,-8.876,819.149,460.849,769.429,401.037,794.289,430.943,-0.004224136207928774,2.6454577615955905,1.8431416683876987,-0.020596691441791607,1,-0.03813811265461758,10.0,0.01754142121282597,0.5555555555555556
sfix,SFIX,Stitch Fix Inc,dtc_brand,2022,2017.804,-207.121,764.535,322.651,819.149,460.849,791.842,391.75,-0.10264673873180943,2.5482406843789547,2.021294192724952,-0.5287070835992342,1,-0.5062204287905939,13.0,-0.022486654808640316,0.4166666666666667
sfix,SFIX,Stitch Fix Inc,dtc_brand,2023,1592.521,-171.973,614.478,247.31,764.535,322.651,689.5065,284.9805,-0.10798790094447736,2.3096533535216857,2.419486596451336,-0.6034553241362128,1,-0.34996854239210196,12.0,-0.2534867817441109,0.2727272727272727
sfix,SFIX,Stitch Fix Inc,dtc_brand,2024,1337.468,-128.84,486.864,187.022,614.478,247.31,550.6709999999999,217.166,-0.09633127671091944,2.4287968678212586,2.5357146146265985,-0.593278874225247,1,-0.1952285804425882,11.0,-0.3980502937826589,0.3
snbr,SNBR,Sleep Number Corp,dtc_brand,2017,1444.497,65.077,471.834,89.156,,,,,0.04505166850467671,,,,0,,,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2018,1531.575,69.539,470.138,-109.55,471.834,89.156,470.986,-10.196999999999996,0.04540358780993422,3.2518482502664625,,,0,0.23823862596270423,3.0,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2019,1698.352,81.845,806.043,-159.431,470.138,-109.55,638.0905,-134.4905,0.04819083440888579,2.661616181403735,,,0,-0.013600063431292997,4.0,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2020,1856.555,139.189,800.136,-223.978,806.043,-159.431,803.0895,-191.7045,0.07497165448909404,2.311765998683833,,,0,-0.14704822715938792,8.0,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2021,2184.949,153.746,919.54,-424.953,800.136,-223.978,859.838,-324.4655,0.07036594446826906,2.5411170476299025,,,0,-0.03813811265461758,10.0,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2022,2114.297,36.61,953.936,-438.177,919.54,-424.953,936.738,-431.565,0.017315448113486422,2.2570846917708045,,,0,-0.5062204287905939,13.0,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2023,1887.482,-15.287,950.88,-441.928,953.936,-438.177,952.408,-440.0525,-0.008099150084610079,1.9817998168852005,,,0,-0.34996854239210196,12.0,,
snbr,SNBR,Sleep Number Corp,dtc_brand,2024,1682.296,-20.334,860.81,-451.586,950.88,-441.928,905.845,-446.757,-0.012087052456880357,1.8571565775601786,,,0,-0.1952285804425882,11.0,,
tdup,TDUP,ThredUp Inc,marketplace_platform,2017,,,,,,,,,,,,,0,,,,
tdup,TDUP,ThredUp Inc,marketplace_platform,2018,,,,,,,,,,,,,0,0.19426366772291523,7.0,,
tdup,TDUP,ThredUp Inc,marketplace_platform,2019,163.812,-38.197,,-183.241,,,,,-0.2331758357141113,,,,0,0.14396220692039002,8.0,,
tdup,TDUP,ThredUp Inc,marketplace_platform,2020,186.015,-47.877,142.911,-222.177,,-183.241,,-202.709,-0.2573824691557133,,,,0,-0.4332732641761269,10.0,,
tdup,TDUP,ThredUp Inc,marketplace_platform,2021,251.792,-63.176,360.826,205.734,142.911,-222.177,251.8685,-8.221499999999992,-0.25090550930927114,0.9996962700774412,,,0,0.01591399070274655,12.0,,
tdup,TDUP,ThredUp Inc,marketplace_platform,2022,288.379,-92.284,301.948,140.001,360.826,205.734,331.387,172.8675,-0.32000943203215215,0.8702182040937032,1.9170000144619432,-0.533842393740871,1,-0.16998191681735986,11.0,-0.3638604769235111,0.3
tdup,TDUP,ThredUp Inc,marketplace_platform,2023,258.504,-71.248,249.967,103.917,301.948,140.001,275.9575,121.959,-0.275616624887816,0.936752942029117,2.2627071392845135,-0.5841963282742562,1,0.2447037150752226,9.0,-0.8289000433494788,0.125
tdup,TDUP,ThredUp Inc,marketplace_platform,2024,260.031,-76.986,171.225,56.301,249.967,103.917,210.596,80.10900000000001,-0.29606469997807955,1.2347385515394405,2.6288681671222958,-0.9610156162228962,1,0.03620415677994996,9.0,-0.9972197730028461,0.125
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2017,,,,,,,,,,,,,0,,,,
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2018,855.429,-85.178,,-296.866,,,,,-0.099573430407433,,,,0,-0.13470214617836074,4.0,,
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2019,1191.821,-142.978,563.387,-573.852,,-296.866,,-435.359,-0.11996600160594588,,,,0,-0.4163770536023661,4.0,,
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2020,1357.7,-202.799,1724.056,1227.102,563.387,-573.852,1143.7215,326.62500000000006,-0.14936952198571113,1.1870896892294147,3.5016349024110216,-0.6208924607730577,1,-0.3440643863179074,5.0,-0.2768280744551503,0.25
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2021,3184.255,-370.911,2366.75,915.194,1724.056,1227.102,2045.403,1071.1480000000001,-0.11648281937219224,1.5567861198991104,1.9095428456198393,-0.3462742776908513,1,-0.3462742776908513,5.0,0.0,0.5
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2022,1948.901,-451.91,1619.027,479.832,2366.75,915.194,1992.8885,697.5129999999999,-0.23187940280188682,0.9779277666562881,2.85713456236658,-0.6478875662532456,1,-1.0627646318876596,4.0,0.41487706563441396,0.6666666666666666
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2023,893.203,-364.611,1475.422,127.671,1619.027,479.832,1547.2245,303.7515,-0.40820619724743423,0.5772937282210823,5.093718055713305,-1.200359504397509,1,-0.2859960552268245,3.0,-0.9143634491706846,0.0
vrm,VRM,Vroom Inc,inventory_led_ecommerce,2024,,-165.124,1066.696,-30.945,1475.422,127.671,1271.059,48.363,,,26.28164092384674,-3.41426296962554,0,0.4794520547945205,3.0,-3.893715024420061,0.0
w,W,Wayfair Inc,inventory_led_ecommerce,2017,4720.895,-244.614,1213.403,-48.329,,,,,-0.05181517487679772,,,,0,,,,
w,W,Wayfair Inc,inventory_led_ecommerce,2018,6779.174,-504.08,1890.85,-331.0,1213.403,-48.329,1552.1264999999999,-189.6645,-0.07435714144525572,4.367668485783859,,,0,-0.13470214617836074,4.0,,
w,W,Wayfair Inc,inventory_led_ecommerce,2019,9127.0,-985.0,2953.048,-944.0,1890.85,-331.0,2421.9489999999996,-637.5,-0.1079215514407801,3.7684525974741834,,,0,-0.4163770536023661,4.0,,
w,W,Wayfair Inc,inventory_led_ecommerce,2020,14145.0,185.0,4570.0,-1192.0,2953.048,-944.0,3761.524,-1068.0,0.013078826440438318,3.760443905183112,,,0,-0.3440643863179074,5.0,,
w,W,Wayfair Inc,inventory_led_ecommerce,2021,13708.0,-131.0,4570.0,-1619.0,4570.0,-1192.0,4570.0,-1405.5,-0.009556463379048731,2.999562363238512,,,0,-0.3462742776908513,5.0,,
w,W,Wayfair Inc,inventory_led_ecommerce,2022,12218.0,-1331.0,3580.0,-2550.0,4570.0,-1619.0,4075.0,-2084.5,-0.10893763300049109,2.998282208588957,,,0,-1.0627646318876596,4.0,,
w,W,Wayfair Inc,inventory_led_ecommerce,2023,12003.0,-738.0,3474.0,-2707.0,3580.0,-2550.0,3527.0,-2628.5,-0.0614846288427893,3.4031755032605613,,,0,-0.2859960552268245,3.0,,
w,W,Wayfair Inc,inventory_led_ecommerce,2024,11851.0,-492.0,3459.0,-2755.0,3474.0,-2707.0,3466.5,-2731.0,-0.04151548392540714,3.4187220539449013,,,0,0.4794520547945205,3.0,,
wish,WISH,ContextLogic Inc,marketplace_platform,2017,,,,,,,,,,,,,0,,,,
wish,WISH,ContextLogic Inc,marketplace_platform,2018,1728.0,-208.0,,-1287.0,,,,,-0.12037037037037036,,,,0,0.19426366772291523,7.0,,
wish,WISH,ContextLogic Inc,marketplace_platform,2019,1901.0,-129.0,1366.0,-1439.0,,-1287.0,,-1363.0,-0.067859021567596,,,,0,0.14396220692039002,8.0,,
wish,WISH,ContextLogic Inc,marketplace_platform,2020,2541.0,-745.0,2397.0,1027.0,1366.0,-1439.0,1881.5,-206.0,-0.29319165682802045,1.3505182035609886,,,0,-0.4332732641761269,10.0,,
wish,WISH,ContextLogic Inc,marketplace_platform,2021,2085.0,-361.0,1283.0,818.0,2397.0,1027.0,1840.0,922.5,-0.17314148681055155,1.1331521739130435,1.994579945799458,-0.3913279132791328,1,0.01591399070274655,12.0,-0.40724190398187937,0.18181818181818182
wish,WISH,ContextLogic Inc,marketplace_platform,2022,571.0,-384.0,799.0,477.0,1283.0,818.0,1041.0,647.5,-0.6725043782837128,0.5485110470701249,1.6077220077220078,-0.593050193050193,1,-0.16998191681735986,11.0,-0.42306827623283316,0.2
wish,WISH,ContextLogic Inc,marketplace_platform,2023,287.0,-317.0,423.0,217.0,799.0,477.0,611.0,347.0,-1.1045296167247387,0.469721767594108,1.760806916426513,-0.9135446685878963,1,0.2447037150752226,9.0,-1.158248383663119,0.0
wish,WISH,ContextLogic Inc,marketplace_platform,2024,43.0,-75.0,156.0,151.0,423.0,217.0,289.5,184.0,-1.744186046511628,0.14853195164075994,1.5733695652173914,-0.4076086956521739,1,0.03620415677994996,9.0,-0.44381285243212387,0.25
wrby,WRBY,Warby Parker Inc,dtc_brand,2017,,,,,,,,,,,,,0,,,,
wrby,WRBY,Warby Parker Inc,dtc_brand,2018,,,,,,,,,,,,,0,0.23823862596270423,3.0,,
wrby,WRBY,Warby Parker Inc,dtc_brand,2019,370.463,0.0,,-189.453,,,,,0.0,,,,0,-0.013600063431292997,4.0,,
wrby,WRBY,Warby Parker Inc,dtc_brand,2020,393.719,-55.919,444.751,-198.097,,-189.453,,-193.775,-0.14202768979906988,,,,0,-0.14704822715938792,8.0,,
wrby,WRBY,Warby Parker Inc,dtc_brand,2021,540.798,-144.271,440.646,285.998,444.751,-198.097,442.69849999999997,43.95049999999999,-0.2667742854078602,1.2215943808257765,10.072661289405128,-3.282579265309838,1,-0.03813811265461758,10.0,-3.24444115265522,0.0
wrby,WRBY,Warby Parker Inc,dtc_brand,2022,598.112,-110.393,568.707,286.646,440.646,285.998,504.67650000000003,286.322,-0.18456911080199026,1.1851393912734196,1.7626186601099463,-0.3855554236139731,1,-0.5062204287905939,13.0,0.12066500517662082,0.5833333333333334
wrby,WRBY,Warby Parker Inc,dtc_brand,2023,669.765,-63.197,580.312,301.787,568.707,286.646,574.5095,294.2165,-0.09435697595425262,1.1658031764487793,1.9526760055945198,-0.21479760652444715,1,-0.34996854239210196,12.0,0.1351709358676548,0.7272727272727273
wrby,WRBY,Warby Parker Inc,dtc_brand,2024,771.315,-20.39,676.49,340.073,580.312,301.787,628.4010000000001,320.92999999999995,-0.02643537335589221,1.2274248449636458,1.9580625058423962,-0.0635341040102203,1,-0.1952285804425882,11.0,0.1316944764323679,0.6
