company_id,ticker,fiscal_year,period_end_date,revenue,operating_income,net_income,total_assets,total_liabilities,total_equity,current_assets,current_liabilities,cash_and_equivalents,inventory,total_debt,operating_cash_flow,capital_expenditure,free_cash_flow,row_data_as_of,prior_fiscal_year,prior_total_assets,prior_total_equity,prior_revenue,company_name,formal_peer_group,status_group,formal_sample_status,comparability_note,data_as_of,average_assets,average_equity,net_margin,operating_margin,current_ratio,quick_ratio,cash_ratio,liabilities_to_assets,total_debt_to_assets,operating_cash_flow_margin,free_cash_flow_margin,capital_expenditure_intensity,free_cash_flow_conversion,revenue_growth,average_balance_available_flag,asset_turnover,equity_multiplier,roe,roa,positive_average_equity_flag,dupont_roe,dupont_valid_flag,roe_valid_flag,near_zero_average_equity_flag,dupont_identity_gap,dupont_validity_reason,metric_flag_count,unresolved_conflict_count,quality_warning_count,quality_warnings,source_selection_method,source_selection_note
love,LOVE,2024,2024-02-04,700.265,30.076,23.861,482.18,264.684,217.496,214.448,106.356,87.036,,,76.441,28.736,47.705,2026-08-05,2023,408.626,193.094,651.179,Lovesac Company,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,445.403,205.29500000000002,0.03407424332217089,0.042949454849235645,2.016322539395991,,0.8183459325284893,0.5489319341324816,,0.10916010367503731,0.0681242101204544,0.04103589355458291,0.6240760848235893,0.07538019500014581,True,1.5722053960121507,2.169575488930563,0.11622786721547042,0.053571709216148074,True,0.1162278672154704,True,True,False,1.3877787807814457e-17,valid,1,0,1,No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
pton,PTON,2019,2019-06-30,915.0,-202.3,-195.6,864.5,462.0,-538.6,581.7,290.8,162.1,136.6,,-108.6,83.0,-191.6,2026-08-05,2018,,-315.6,435.0,Peloton Interactive Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,,-427.1,-0.21377049180327867,-0.2210928961748634,2.000343878954608,1.53060522696011,0.5574277854195323,0.5344129554655871,,-0.11868852459016392,-0.20939890710382514,0.0907103825136612,1.7642725598526703,1.103448275862069,False,,,,,False,,False,False,False,,missing_prior_balance,3,0,3,Consecutive prior-year assets/equity are unavailable; resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
pton,PTON,2020,2020-06-30,1825.9,-80.7,-71.6,2981.8,1303.8,1678.0,2158.6,772.2,1035.5,244.5,,376.4,156.5,219.89999999999998,2026-08-05,2019,864.5,-538.6,915.0,Peloton Interactive Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,1923.15,569.7,-0.03921353852894462,-0.04419738211293061,2.795389795389795,2.4787619787619786,1.340973840973841,0.4372526661747937,,0.20614491483651895,0.1204337586943425,0.08571115614217646,0.5842189160467588,0.9955191256830602,True,0.9494319215869796,3.375724065297525,-0.12568018255222044,-0.03723058523776096,True,-0.12568018255222044,True,True,False,0.0,valid,1,0,1,resolved_latest_restated: Later valid filing supplies the current comparative value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
pton,PTON,2021,2021-06-30,4021.8,-187.8,-189.0,4485.6,2731.5,1754.1,2818.1,1243.0,1134.8,937.1,,-239.7,252.3,-492.0,2026-08-05,2020,2981.8,1678.0,1825.9,Peloton Interactive Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,3733.7000000000003,1716.05,-0.04699388333581978,-0.04669550947337013,2.267176186645213,1.5132743362831858,0.9129525341914722,0.6089486356340288,,-0.05960017902431746,-0.12233328360435625,0.06273310458003879,2.0525657071339176,1.2026397940741553,True,1.0771620644400997,2.175752454765304,-0.11013665102998164,-0.05062002839006883,True,-0.11013665102998166,True,True,False,1.3877787807814457e-17,valid,1,0,1,resolved_latest_restated: Later valid filing supplies the current comparative value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
pton,PTON,2022,2022-06-30,3582.1,-2734.0,-2827.7,4028.5,3435.6,592.9,2634.6,1105.5,1253.9,1104.5,,-2020.0,337.3,-2357.3,2026-08-05,2021,4485.6,1754.1,4021.8,Peloton Interactive Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,4257.05,1173.5,-0.7893972809245973,-0.7632394405516317,2.3831750339213027,1.3840796019900496,1.1342379014020807,0.8528236316246742,,-0.5639150219145195,-0.6580776639401469,0.09416264202562744,1.166980198019802,-0.10932915609925908,True,0.8414512397082486,3.6276523221133363,-2.409629314017895,-0.664239320656323,True,-2.409629314017895,True,True,False,0.0,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
pton,PTON,2023,2023-06-30,2800.2,-1197.1,-1261.7,2769.1,3064.2,-295.1,1639.1,761.4,813.9,522.6,,-387.6,82.4,-470.0,2026-08-05,2022,4028.5,592.9,3582.1,Peloton Interactive Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,3398.8,148.89999999999998,-0.45057495893150495,-0.42750517820155703,2.1527449435250854,1.4663777252429735,1.0689519306540582,1.106568921310173,,-0.13841868437968718,-0.16784515391757732,0.029426469537890156,1.2125902992776056,-0.2182797800173083,True,0.8238790161233376,22.82605775688382,-8.473472128945602,-0.3712192538543015,True,-8.473472128945604,True,True,False,1.7763568394002505e-15,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
pton,PTON,2024,2024-06-30,2700.5,-529.0,-551.9,2185.2,2704.3,-519.1,1266.0,685.2,697.6,329.7,,-66.1,19.7,-85.8,2026-08-05,2023,2769.1,-295.1,2800.2,Peloton Interactive Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,2477.1499999999996,-407.1,-0.20436956119237176,-0.1958896500648028,1.8476357267950962,1.3664623467600698,1.0180969060128429,1.2375526267618526,,-0.024476948713201257,-0.03177189409368635,0.007294945380485095,1.29803328290469,-0.03560459967145202,True,1.090164099872838,,,-0.22279635871868883,False,,False,False,False,,nonpositive_average_equity,2,0,2,Average equity is nonpositive; ROE is invalid; No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2018,2018-12-31,14070.0,1324.0,916.0,17841.0,12097.0,5744.0,4186.0,3951.0,653.0,1474.0,,1273.0,275.0,998.0,2026-08-05,2017,24122.0,10083.0,10404.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,20981.5,7913.5,0.06510305614783227,0.09410092395167022,1.0594786130093647,0.686408504176158,0.16527461402176663,0.678044952637184,,0.09047619047619047,0.07093105899076048,0.01954513148542999,0.783974862529458,0.35236447520184555,True,0.6705907585253675,2.651355278953687,0.1157515637834081,0.043657507804494435,True,0.1157515637834081,True,True,False,0.0,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2019,2019-12-31,13458.0,184.0,-456.0,17305.0,12333.0,4936.0,4576.0,4001.0,673.0,1413.0,,1284.0,325.0,959.0,2026-08-05,2018,17841.0,5744.0,14070.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,17573.0,5340.0,-0.03388319215336603,0.013672165254866994,1.1437140714821294,0.7905523619095226,0.16820794801299674,0.7126841953192719,,0.0954079358002675,0.07125873086639917,0.02414920493386833,0.7468847352024922,-0.04349680170575698,True,0.7658339498093666,3.290823970037453,-0.0853932584269663,-0.025948898878962044,True,-0.08539325842696628,True,True,False,-1.3877787807814457e-17,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2020,2020-12-31,14177.0,1572.0,1196.0,16999.0,13266.0,3689.0,4565.0,4704.0,806.0,1301.0,,2455.0,257.0,2198.0,2026-08-05,2019,17305.0,4936.0,13458.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,17152.0,4312.5,0.08436199478027792,0.11088382591521478,0.9704506802721088,0.6938775510204082,0.171343537414966,0.7803988469909995,,0.17316780701135642,0.15503985328348735,0.018127953727869083,0.8953156822810591,0.05342547183831181,True,0.8265508395522388,3.9772753623188404,0.2773333333333333,0.0697294776119403,True,0.2773333333333333,True,True,False,0.0,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2021,2021-12-31,14044.0,1087.0,340.0,16202.0,13216.0,2986.0,4448.0,4224.0,587.0,1623.0,,1225.0,244.0,981.0,2026-08-05,2020,16999.0,3689.0,14177.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,16600.5,3337.5,0.0242096268869268,0.07739960125320422,1.053030303030303,0.6687973484848485,0.13896780303030304,0.815701765214171,,0.08722586157789804,0.06985189404727998,0.017373967530618057,0.8008163265306123,-0.009381392396134558,True,0.8459986144995633,4.973932584269663,0.10187265917602996,0.02048131080389145,True,0.10187265917602997,True,True,False,-1.3877787807814457e-17,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2022,2022-12-31,12106.0,-2041.0,-2594.0,12571.0,12046.0,525.0,4275.0,3099.0,1275.0,1346.0,,194.0,268.0,-74.0,2026-08-05,2021,16202.0,2986.0,14044.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,14386.5,1755.5,-0.21427391376177102,-0.16859408557739963,1.3794772507260407,0.9451435947079703,0.41142303969022265,0.9582372126322488,,0.016025111514951264,-0.006112671402610276,0.02213778291756154,-0.38144329896907214,-0.13799487325548276,True,0.8414833350710735,8.195101110794646,-1.4776416975220734,-0.18030792757098668,True,-1.4776416975220734,True,True,False,0.0,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2023,2023-12-31,10915.0,590.0,-145.0,11368.0,10879.0,489.0,3682.0,2617.0,1121.0,1044.0,,919.0,230.0,689.0,2026-08-05,2022,12571.0,525.0,12106.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,11969.5,507.0,-0.013284470911589555,0.05405405405405406,1.4069545280855942,1.008024455483378,0.42835307604126865,0.9569845179451091,,0.08419606046724691,0.06312414109024278,0.021071919377004124,0.749727965179543,-0.09838096811498431,True,0.9119010819165378,23.608481262327416,-0.2859960552268245,-0.012114123396967292,True,-0.2859960552268245,True,True,False,0.0,valid,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
qvcga,QVCGA,2024,2024-12-31,10037.0,-809.0,-1290.0,9243.0,10128.0,-971.0,3299.0,2724.0,905.0,1061.0,4101.0,525.0,199.0,326.0,2026-08-05,2023,11368.0,489.0,10915.0,QVC Group Inc,inventory_led_ecommerce,bankrupt,formal_included,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",2026-08-05,10305.5,-241.0,-0.12852445949985056,-0.08060177343827837,1.211086637298091,0.8215859030837004,0.3322320117474302,1.0957481337228172,0.44368711457319054,0.05230646607552057,0.03247982464879944,0.019826641426721133,0.6209523809523809,-0.08043976179569401,True,0.9739459511911115,,,-0.12517587695890545,False,,False,False,False,,nonpositive_average_equity,6,0,6,Average equity is nonpositive; ROE is invalid; No consecutive t+1 annual observation is available; resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2018,2018-12-31,498.739,41.798,30.685,162.074,82.25600000000001,79.818,139.153,82.256,16.369,102.22,,26.655,3.045,23.61,2026-08-05,2017,,47.988,399.597,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,,63.903,0.06152516646983693,0.08380736216738616,1.691706380081696,0.44900068080140043,0.19900068080140051,0.5075212557226946,,0.0534447877547174,0.047339389941432296,0.006105397813285105,0.8857625211029825,0.24810496575299612,False,,,0.4801808991753126,,True,,False,False,False,,missing_prior_balance,1,0,1,Consecutive prior-year assets/equity are unavailable,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2019,2019-12-31,600.993,48.098,35.667,232.29,101.52599999999998,130.764,199.342,101.526,65.418,104.257,,46.057,12.455,33.602000000000004,2026-08-05,2018,162.074,79.818,498.739,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,197.18200000000002,105.291,0.059346781077317036,0.08003088222325384,1.963457636467506,0.9365581230423735,0.6443472608001892,0.43706573679452404,,0.07663483601306505,0.05591080095774826,0.02072403505531678,0.7295742232451093,0.2050250732346981,True,3.047910052641722,1.8727336619464154,0.3387469014445679,0.18088365063748213,True,0.338746901444568,True,True,False,-5.551115123125783e-17,valid,2,0,2,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2020,2020-12-31,580.649,61.066,56.79,305.752,105.688,200.064,276.925,105.688,146.013,95.272,,73.773,2.324,71.449,2026-08-05,2019,232.29,130.764,600.993,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,269.021,165.414,0.09780435340455249,0.10516852694140523,2.6202123230641132,1.718766558171221,1.3815475739913707,0.34566576833512125,,0.1270526600407475,0.12305024205673307,0.004002417984014439,0.9684979599582504,-0.033850643851093154,True,2.1583779704930097,1.626349643923731,0.34332039609706555,0.2110987618066991,True,0.3433203960970656,True,True,False,-5.551115123125783e-17,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2021,2021-12-31,891.39,105.291,99.84,480.413,163.399,317.014,439.842,160.222,218.455,171.259,,62.313,2.195,60.118,2026-08-05,2020,305.752,200.064,580.649,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,393.0825,258.539,0.11200484636354459,0.11812001480833305,2.7452035301019833,1.676317858970678,1.3634519604049382,0.3401219367502545,,0.06990542860027597,0.06744298230852938,0.002462446291746598,0.964774605620015,0.5351615175433007,True,2.267691896739234,1.5203992434410283,0.38616997822378835,0.2539924824941329,True,0.3861699782237883,True,True,False,5.551115123125783e-17,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2022,2022-12-31,1101.416,73.14,58.697,579.318,199.745,379.573,518.217,181.086,234.724,215.224,,23.436,5.167,18.269,2026-08-05,2021,480.413,317.014,891.39,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,529.8655,348.2935,0.0532923073570749,0.06640542719553738,2.8617176369238924,1.6731994742829372,1.2962018046673955,0.3447933604686891,,0.021278063874140198,0.016586830044233968,0.00469123382990623,0.7795272230756101,0.23561628467898443,True,2.0786709079945758,1.521318945085108,0.1685274057655397,0.11077716892305689,True,0.1685274057655397,True,True,False,0.0,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2023,2023-12-31,1068.719,22.134,28.147,608.886,223.746,385.14,528.589,189.62,245.449,203.587,,43.342,4.198,39.144,2026-08-05,2022,579.318,379.573,1101.416,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,594.102,382.3565,0.026337138200031997,0.020710776172221133,2.7876226136483497,1.7139647716485606,1.2944256934922478,0.36746780185453437,,0.040555094463558705,0.03662702731026584,0.0039280671532928675,0.9031424484333902,-0.02968633105021168,True,1.7988813368748129,1.5537907685628465,0.07361454558769107,0.04737738637473026,True,0.07361454558769107,True,True,False,0.0,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
rvlv,RVLV,2024,2024-12-31,1129.911,51.417,49.557,665.547,227.762,437.785,561.088,196.097,256.6,229.244,,26.692,5.649,21.043,2026-08-05,2023,608.886,385.14,1068.719,Revolve Group Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,637.2165,411.4625,0.04385920661007814,0.0455053539615067,2.8612778369888368,1.6922441444795173,1.3085360816330693,0.34221775471905064,,0.023623099518457646,0.018623590707586703,0.004999508810870945,0.788363554623108,0.05725733331212424,True,1.773197963329575,1.5486623932922199,0.12044110945711943,0.07777105583424158,True,0.12044110945711943,True,True,False,0.0,valid,3,0,3,No consecutive t+1 annual observation is available; resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2018,2018-07-28,1226.505,43.024,44.9,481.585,166.513,315.072,417.006,142.232,297.516,85.092,,72.178,16.565,55.613,2026-08-05,2017,257.205,61.861,977.139,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,369.395,188.4665,0.03660808557649581,0.03507853616577185,2.9318718713088474,2.3336098768209683,2.0917655661173296,0.3457603538316185,,0.05884851672027427,0.0453426606495693,0.01350585607070497,0.7704979356590651,0.25520013017595256,True,3.320307529879939,1.9600035019486222,0.23823862596270423,0.12155010219412823,True,0.2382386259627042,True,True,False,2.7755575615628914e-17,valid,2,0,2,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2019,2019-08-03,1577.558,23.495,36.881,616.066,220.066,396.0,482.404,182.631,170.932,118.216,,78.594,30.825,47.76899999999999,2026-08-05,2018,481.585,315.072,1226.505,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,548.8255,355.536,0.023378538221732578,0.014893271752924457,2.6414135606769933,1.9941192897153275,0.9359418718618415,0.3572117273149305,,0.049820038312379,0.030280344684632827,0.019539693627746175,0.6077944881288647,0.28622223309322004,True,2.8744254776791527,1.5436566198640926,0.1037335178434814,0.067199865895444,True,0.1037335178434814,True,True,False,0.0,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2020,2020-08-01,1711.733,-51.664,-67.117,769.429,368.392,401.037,466.31,212.155,143.455,124.816,,42.877,30.207,12.670000000000002,2026-08-05,2019,616.066,396.0,1577.558,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,692.7475,398.5185,-0.03920997024652794,-0.030182277259362296,2.197968466451415,1.6096438924371335,0.6761801513044708,0.47878621679193273,,0.02504888320783674,0.007401855312715244,0.017647027895121493,0.2954964199920704,0.08505234038938658,True,2.4709334930836993,1.7383070045681692,-0.16841627176655538,-0.09688522874496121,True,-0.16841627176655538,True,True,False,0.0,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2021,2021-07-31,2101.258,-63.361,-8.876,819.149,358.3,460.849,521.804,228.313,129.785,212.294,,-15.675,35.256,-50.931,2026-08-05,2020,769.429,401.037,1711.733,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,794.289,430.943,-0.004224136207928774,-0.030153841175143654,2.2854765168869053,1.3556389693096758,0.5684520811342324,0.4374051607216758,,-0.0074598169287160366,-0.02423833722465304,0.016778520295937006,3.249186602870813,0.22756177511329145,True,2.6454577615955905,1.8431416683876987,-0.020596691441791607,-0.01117477391730214,True,-0.020596691441791604,True,True,False,-3.469446951953614e-18,valid,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2022,2022-07-30,2017.804,-184.47,-207.121,764.535,441.884,322.651,477.252,295.57,130.935,197.251,,75.217,44.957,30.259999999999998,2026-08-05,2021,819.149,460.849,2101.258,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,791.842,391.75,-0.10264673873180943,-0.09142116875573643,1.6146834929120006,0.9473255066481713,0.4429915079338228,0.5779774634254808,,0.037276663144686,0.014996501146791262,0.02228016199789474,0.40230267093875055,-0.0397162081000999,True,2.5482406843789547,2.021294192724952,-0.5287070835992342,-0.2615685957552138,True,-0.5287070835992344,True,True,False,1.1102230246251565e-16,valid,4,0,4,resolved_latest_restated: Later valid filing supplies the current comparative value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2023,2023-07-29,1592.521,-155.281,-171.973,614.478,367.168,247.31,425.461,238.111,239.437,130.548,,73.23,18.863,54.367000000000004,2026-08-05,2022,764.535,322.651,2017.804,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,689.5065,284.9805,-0.10798790094447736,-0.09750640650892517,1.7868179126541823,1.2385526078173625,1.005568831343365,0.5975283085806165,,0.04598369503447679,0.03413895326969001,0.011844741764786774,0.7424143110746961,-0.21076526758793224,True,2.3096533535216857,2.419486596451336,-0.6034553241362128,-0.24941461755617972,True,-0.6034553241362128,True,True,False,0.0,valid,5,0,5,resolved_latest_restated: Later valid filing supplies the current comparative value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
sfix,SFIX,2024,2024-08-03,1337.468,-133.427,-128.84,486.864,299.842,187.022,366.71,203.551,162.862,97.903,,28.207,13.965,14.242,2026-08-05,2023,614.478,247.31,1592.521,Stitch Fix Inc,dtc_brand,active,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,550.6709999999999,217.166,-0.09633127671091944,-0.09976089147553435,1.8015632445922642,1.3205879607567634,0.8001041508025016,0.6158639784416182,,0.021089850373990256,0.010648479066415048,0.010441371307575208,0.5049101286914596,-0.1601567577444818,True,2.4287968678212586,2.5357146146265985,-0.593278874225247,-0.23396910314870406,True,-0.593278874225247,True,True,False,0.0,valid,1,0,1,No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
snbr,SNBR,2018,2018-12-29,1531.575,92.428,69.539,470.138,579.688,-109.55,150.857,488.668,1.612,84.882,,131.54,45.515,86.02499999999999,2026-08-05,2017,471.834,89.156,1444.497,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,470.986,-10.196999999999996,0.04540358780993422,0.06034833423110197,0.30871061743351313,0.13500986354743916,0.003298763168449745,1.23301668871693,,0.08588544472193656,0.05616767053523333,0.029717774186703228,0.6539835791394253,0.06028257587243169,True,3.2518482502664625,,,0.14764557757555427,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
snbr,SNBR,2019,2019-12-28,1698.352,112.095,81.845,806.043,965.474,-159.431,160.368,594.774,1.593,87.065,,189.16,59.239,129.921,2026-08-05,2018,470.138,-109.55,1531.575,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,638.0905,-134.4905,0.04819083440888579,0.06600221862134587,0.26962846392074974,0.123245131764334,0.0026783282389613535,1.1977946585976182,,0.11137855992161813,0.07649827597576944,0.034880283945848675,0.6868312539648974,0.10889247996343632,True,2.661616181403735,,,0.12826550465803832,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
snbr,SNBR,2020,2021-01-02,1856.555,184.896,139.189,800.136,1024.114,-223.978,181.804,655.944,4.243,81.362,,279.661,37.1,242.561,2026-08-05,2019,806.043,-159.431,1698.352,Sleep Number Corp,dtc_brand,bankrupt,formal_included,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",2026-08-05,803.0895,-191.7045,0.07497165448909404,0.09959090896849271,0.27716390423572745,0.15312587659922192,0.006468539997316845,1.27992491276483,,0.1506343738806553,0.13065112533698167,0.019983248543673632,0.8673393858993568,0.09315088980376274,True,2.311765998683833,,,0.17331692171295973,False,,False,False,False,,nonpositive_average_equity,1,0,1,Average equity is nonpositive; ROE is invalid,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection."
