company_id,ticker,peer_group,fiscal_year,canonical_field,coverage_verified,fact_available,winning_tag,winning_accession,winning_filing_date,version_count,conflict_count,max_relative_difference,latest_restated_selectable
ebay,EBAY,marketplace_platform,2019,total_equity,1,1,StockholdersEquity,0001065088-22-000006,2022-02-24,3,0,,1
ebay,EBAY,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001065088-23-000006,2023-02-23,3,2,0.15482347650101191,1
ebay,EBAY,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0001065088-23-000006,2023-02-23,3,0,,1
ebay,EBAY,marketplace_platform,2020,total_assets,1,1,Assets,0001065088-22-000006,2022-02-24,2,0,,1
ebay,EBAY,marketplace_platform,2020,total_equity,1,1,StockholdersEquity,0001065088-23-000006,2023-02-23,3,0,,1
ebay,EBAY,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001065088-24-000036,2024-02-28,3,0,,1
ebay,EBAY,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0001065088-24-000036,2024-02-28,3,0,,1
ebay,EBAY,marketplace_platform,2021,total_assets,1,1,Assets,0001065088-23-000006,2023-02-23,2,0,,1
ebay,EBAY,marketplace_platform,2021,total_equity,1,1,StockholdersEquity,0001065088-24-000036,2024-02-28,3,0,,1
ebay,EBAY,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001065088-25-000037,2025-02-27,3,0,,1
ebay,EBAY,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001065088-25-000037,2025-02-27,3,0,,1
ebay,EBAY,marketplace_platform,2022,total_assets,1,1,Assets,0001065088-24-000036,2024-02-28,2,0,,1
ebay,EBAY,marketplace_platform,2022,total_equity,1,1,StockholdersEquity,0001065088-25-000037,2025-02-27,3,0,,1
ebay,EBAY,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001065088-26-000027,2026-02-19,3,0,,1
ebay,EBAY,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001065088-26-000027,2026-02-19,3,0,,1
ebay,EBAY,marketplace_platform,2023,total_assets,1,1,Assets,0001065088-25-000037,2025-02-27,2,0,,1
ebay,EBAY,marketplace_platform,2023,total_equity,1,1,StockholdersEquity,0001065088-26-000027,2026-02-19,3,0,,1
ebay,EBAY,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001065088-26-000027,2026-02-19,2,0,,1
ebay,EBAY,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001065088-26-000027,2026-02-19,2,0,,1
ebay,EBAY,marketplace_platform,2024,total_assets,1,1,Assets,0001065088-26-000027,2026-02-19,2,0,,1
ebay,EBAY,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0001065088-26-000027,2026-02-19,2,0,,1
etsy,ETSY,marketplace_platform,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-21-000012,2021-02-26,3,0,,1
etsy,ETSY,marketplace_platform,2018,net_income,1,1,NetIncomeLoss,0001370637-21-000012,2021-02-26,6,5,0.0004774748035256499,1
etsy,ETSY,marketplace_platform,2018,total_assets,1,1,Assets,0001370637-20-000046,2020-02-27,2,0,,1
etsy,ETSY,marketplace_platform,2018,total_equity,1,1,StockholdersEquity,0001370637-22-000024,2022-02-25,4,0,,1
etsy,ETSY,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-22-000024,2022-02-25,3,0,,1
etsy,ETSY,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0001370637-22-000024,2022-02-25,5,0,,1
etsy,ETSY,marketplace_platform,2019,total_assets,1,1,Assets,0001370637-21-000012,2021-02-26,2,0,,1
etsy,ETSY,marketplace_platform,2019,total_equity,1,1,StockholdersEquity,0001370637-23-000017,2023-02-23,4,0,,1
etsy,ETSY,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-23-000017,2023-02-23,3,0,,1
etsy,ETSY,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0001370637-23-000017,2023-02-23,4,0,,1
etsy,ETSY,marketplace_platform,2020,total_assets,1,1,Assets,0001370637-22-000024,2022-02-25,2,0,,1
etsy,ETSY,marketplace_platform,2020,total_equity,1,1,StockholdersEquity,0001370637-24-000013,2024-02-22,4,0,,1
etsy,ETSY,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-24-000013,2024-02-22,3,0,,1
etsy,ETSY,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0001370637-24-000013,2024-02-22,3,0,,1
etsy,ETSY,marketplace_platform,2021,total_assets,1,1,Assets,0001370637-23-000017,2023-02-23,2,0,,1
etsy,ETSY,marketplace_platform,2021,total_equity,1,1,StockholdersEquity,0001370637-25-000017,2025-02-19,4,0,,1
etsy,ETSY,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-25-000017,2025-02-19,3,0,,1
etsy,ETSY,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001370637-25-000017,2025-02-19,3,0,,1
etsy,ETSY,marketplace_platform,2022,total_assets,1,1,Assets,0001370637-24-000013,2024-02-22,2,0,,1
etsy,ETSY,marketplace_platform,2022,total_equity,1,1,StockholdersEquity,0001370637-26-000019,2026-02-19,4,0,,1
etsy,ETSY,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-26-000019,2026-02-19,3,0,,1
etsy,ETSY,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001370637-26-000019,2026-02-19,3,0,,1
etsy,ETSY,marketplace_platform,2023,total_assets,1,1,Assets,0001370637-25-000017,2025-02-19,2,0,,1
etsy,ETSY,marketplace_platform,2023,total_equity,1,1,StockholdersEquity,0001370637-26-000019,2026-02-19,3,0,,1
etsy,ETSY,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001370637-26-000019,2026-02-19,2,0,,1
etsy,ETSY,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001370637-26-000019,2026-02-19,2,0,,1
etsy,ETSY,marketplace_platform,2024,total_assets,1,1,Assets,0001370637-26-000019,2026-02-19,2,0,,1
etsy,ETSY,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0001370637-26-000019,2026-02-19,2,0,,1
expe,EXPE,marketplace_platform,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-21-000015,2021-02-12,3,0,,1
expe,EXPE,marketplace_platform,2018,net_income,1,1,NetIncomeLoss,0001324424-21-000015,2021-02-12,7,6,0.019704433497536946,1
expe,EXPE,marketplace_platform,2018,total_assets,1,1,Assets,0001324424-20-000009,2020-02-14,2,0,,1
expe,EXPE,marketplace_platform,2018,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001324424-22-000009,2022-02-11,6,5,0.2737568571934171,1
expe,EXPE,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-22-000009,2022-02-11,3,0,,1
expe,EXPE,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0001324424-22-000009,2022-02-11,8,7,0.012389380530973451,1
expe,EXPE,marketplace_platform,2019,total_assets,1,1,Assets,0001324424-21-000015,2021-02-12,2,0,,1
expe,EXPE,marketplace_platform,2019,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001324424-23-000007,2023-02-10,6,5,0.28341763005780346,1
expe,EXPE,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-23-000007,2023-02-10,3,0,,1
expe,EXPE,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0001324424-23-000007,2023-02-10,9,8,0.0444104134762634,1
expe,EXPE,marketplace_platform,2020,total_assets,1,1,Assets,0001324424-22-000009,2022-02-11,2,0,,1
expe,EXPE,marketplace_platform,2020,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001324424-24-000007,2024-02-09,6,5,0.4973368841544607,1
expe,EXPE,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-24-000007,2024-02-09,3,0,,1
expe,EXPE,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0001324424-24-000007,2024-02-09,9,8,23.416666666666668,1
expe,EXPE,marketplace_platform,2021,total_assets,1,1,Assets,0001324424-23-000007,2023-02-10,2,0,,1
expe,EXPE,marketplace_platform,2021,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001324424-25-000008,2025-02-07,6,5,0.42088963963963966,1
expe,EXPE,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-25-000008,2025-02-07,3,0,,1
expe,EXPE,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001324424-25-000008,2025-02-07,8,7,0.02556818181818182,1
expe,EXPE,marketplace_platform,2022,total_assets,1,1,Assets,0001324424-24-000007,2024-02-09,2,0,,1
expe,EXPE,marketplace_platform,2022,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001324424-26-000008,2026-02-13,6,5,0.3876072961373391,1
expe,EXPE,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-26-000008,2026-02-13,3,0,,1
expe,EXPE,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001324424-26-000008,2026-02-13,7,6,0.13676286072772897,1
expe,EXPE,marketplace_platform,2023,total_assets,1,1,Assets,0001324424-25-000008,2025-02-07,2,0,,1
expe,EXPE,marketplace_platform,2023,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001324424-26-000008,2026-02-13,5,4,0.44938980617372576,1
expe,EXPE,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001324424-26-000008,2026-02-13,2,0,,1
expe,EXPE,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001324424-26-000008,2026-02-13,4,3,0.008103727714748784,1
expe,EXPE,marketplace_platform,2024,total_assets,1,1,Assets,0001324424-26-000008,2026-02-13,2,0,,1
expe,EXPE,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0001324424-26-000008,2026-02-13,4,3,0.7976878612716763,1
figs,FIGS,dtc_brand,2018,revenue,1,0,,,,0,0,,0
figs,FIGS,dtc_brand,2018,net_income,1,0,,,,0,0,,0
figs,FIGS,dtc_brand,2018,total_assets,1,0,,,,0,0,,0
figs,FIGS,dtc_brand,2018,total_equity,1,0,,,,0,0,,0
figs,FIGS,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0000950170-22-003380,2022-03-10,2,0,,1
figs,FIGS,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0000950170-22-003380,2022-03-10,2,0,,1
figs,FIGS,dtc_brand,2019,total_assets,1,0,,,,0,0,,0
figs,FIGS,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0001628280-23-005575,2023-02-28,2,0,,1
figs,FIGS,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-23-005575,2023-02-28,3,0,,1
figs,FIGS,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001628280-23-005575,2023-02-28,4,0,,1
figs,FIGS,dtc_brand,2020,total_assets,1,1,Assets,0000950170-22-003380,2022-03-10,1,0,,1
figs,FIGS,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0001628280-24-007659,2024-02-28,3,0,,1
figs,FIGS,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-24-007659,2024-02-28,4,0,,1
figs,FIGS,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001628280-24-007659,2024-02-28,6,0,,1
figs,FIGS,dtc_brand,2021,total_assets,1,1,Assets,0001628280-23-005575,2023-02-28,2,0,,1
figs,FIGS,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001628280-25-008688,2025-02-27,4,0,,1
figs,FIGS,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-008688,2025-02-27,3,0,,1
figs,FIGS,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001628280-25-008688,2025-02-27,6,0,,1
figs,FIGS,dtc_brand,2022,total_assets,1,1,Assets,0001628280-24-007659,2024-02-28,2,0,,1
figs,FIGS,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001628280-26-012333,2026-02-26,4,0,,1
figs,FIGS,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-012333,2026-02-26,3,0,,1
figs,FIGS,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001628280-26-012333,2026-02-26,6,0,,1
figs,FIGS,dtc_brand,2023,total_assets,1,1,Assets,0001628280-25-008688,2025-02-27,2,0,,1
figs,FIGS,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001628280-26-012333,2026-02-26,3,0,,1
figs,FIGS,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-012333,2026-02-26,2,0,,1
figs,FIGS,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001628280-26-012333,2026-02-26,4,0,,1
figs,FIGS,dtc_brand,2024,total_assets,1,1,Assets,0001628280-26-012333,2026-02-26,2,0,,1
figs,FIGS,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001628280-26-012333,2026-02-26,2,0,,1
ftch,FTCH,marketplace_platform,2018,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2018,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2018,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2018,total_equity,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2019,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2019,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2019,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2019,total_equity,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2020,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2020,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2020,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2020,total_equity,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2021,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2021,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2021,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2021,total_equity,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2022,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2022,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2022,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2022,total_equity,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2023,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2023,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2023,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2023,total_equity,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2024,revenue,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2024,net_income,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2024,total_assets,1,0,,,,0,0,,0
ftch,FTCH,marketplace_platform,2024,total_equity,1,0,,,,0,0,,0
grov,GROV,hybrid,2018,revenue,1,0,,,,0,0,,0
grov,GROV,hybrid,2018,net_income,1,0,,,,0,0,,0
grov,GROV,hybrid,2018,total_assets,1,0,,,,0,0,,0
grov,GROV,hybrid,2018,total_equity,1,0,,,,0,0,,0
grov,GROV,hybrid,2019,revenue,1,0,,,,0,0,,0
grov,GROV,hybrid,2019,net_income,1,0,,,,0,0,,0
grov,GROV,hybrid,2019,total_assets,1,0,,,,0,0,,0
grov,GROV,hybrid,2019,total_equity,1,0,,,,0,0,,0
grov,GROV,hybrid,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001841761-23-000012,2023-03-16,1,0,,1
grov,GROV,hybrid,2020,net_income,1,1,NetIncomeLoss,0001841761-23-000012,2023-03-16,1,0,,1
grov,GROV,hybrid,2020,total_assets,1,0,,,,0,0,,0
grov,GROV,hybrid,2020,total_equity,1,1,StockholdersEquity,0001628280-24-012257,2024-03-20,2,0,,1
grov,GROV,hybrid,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-24-012257,2024-03-20,2,0,,1
grov,GROV,hybrid,2021,net_income,1,1,NetIncomeLoss,0001628280-24-012257,2024-03-20,4,3,1.0198561326308355,1
grov,GROV,hybrid,2021,total_assets,1,1,Assets,0001841761-23-000012,2023-03-16,2,1,1.212975059323845,1
grov,GROV,hybrid,2021,total_equity,1,1,StockholdersEquity,0001628280-24-012257,2024-03-20,3,2,0.9352582455032995,1
grov,GROV,hybrid,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-24-012257,2024-03-20,2,0,,1
grov,GROV,hybrid,2022,net_income,1,1,NetIncomeLoss,0001628280-24-012257,2024-03-20,3,0,,1
grov,GROV,hybrid,2022,total_assets,1,1,Assets,0001628280-24-012257,2024-03-20,2,0,,1
grov,GROV,hybrid,2022,total_equity,1,1,StockholdersEquity,0001628280-25-013839,2025-03-19,3,0,,1
grov,GROV,hybrid,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-25-013839,2025-03-19,2,0,,1
grov,GROV,hybrid,2023,net_income,1,1,NetIncomeLoss,0001628280-25-013839,2025-03-19,4,3,0.027525906735751244,1
grov,GROV,hybrid,2023,total_assets,1,1,Assets,0001628280-25-013839,2025-03-19,2,0,,1
grov,GROV,hybrid,2023,total_equity,1,1,StockholdersEquity,0001841761-26-000010,2026-03-05,3,0,,1
grov,GROV,hybrid,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001841761-26-000010,2026-03-05,2,0,,1
grov,GROV,hybrid,2024,net_income,1,1,NetIncomeLoss,0001841761-26-000010,2026-03-05,4,3,0.030959413630893783,1
grov,GROV,hybrid,2024,total_assets,1,1,Assets,0001841761-26-000010,2026-03-05,2,0,,1
grov,GROV,hybrid,2024,total_equity,1,1,StockholdersEquity,0001841761-26-000010,2026-03-05,2,0,,1
grpn,GRPN,marketplace_platform,2018,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001490281-21-000023,2021-02-25,3,0,,1
grpn,GRPN,marketplace_platform,2018,net_income,1,1,NetIncomeLoss,0001490281-21-000023,2021-02-25,6,5,1.179438577488943,1
grpn,GRPN,marketplace_platform,2018,total_assets,1,1,Assets,0001490281-20-000021,2020-02-18,2,0,,1
grpn,GRPN,marketplace_platform,2018,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001490281-22-000027,2022-02-28,6,5,0.003562364908484073,1
grpn,GRPN,marketplace_platform,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001490281-22-000027,2022-02-28,3,0,,1
grpn,GRPN,marketplace_platform,2019,net_income,1,1,NetIncomeLoss,0001490281-22-000027,2022-02-28,7,6,0.47736515171828214,1
grpn,GRPN,marketplace_platform,2019,total_assets,1,1,Assets,0001490281-21-000023,2021-02-25,2,0,,1
grpn,GRPN,marketplace_platform,2019,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001490281-23-000022,2023-03-16,6,5,0.002809799365137259,1
grpn,GRPN,marketplace_platform,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001490281-23-000022,2023-03-16,3,0,,1
grpn,GRPN,marketplace_platform,2020,net_income,1,1,NetIncomeLoss,0001490281-23-000022,2023-03-16,8,7,0.0060813180935709475,1
grpn,GRPN,marketplace_platform,2020,total_assets,1,1,Assets,0001490281-22-000027,2022-02-28,2,0,,1
grpn,GRPN,marketplace_platform,2020,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001490281-24-000024,2024-03-15,6,5,9.287293125457993e-06,1
grpn,GRPN,marketplace_platform,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001490281-24-000024,2024-03-15,3,0,,1
grpn,GRPN,marketplace_platform,2021,net_income,1,1,NetIncomeLoss,0001490281-24-000024,2024-03-15,8,7,0.014157144301749355,1
grpn,GRPN,marketplace_platform,2021,total_assets,1,1,Assets,0001490281-23-000022,2023-03-16,2,0,,1
grpn,GRPN,marketplace_platform,2021,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001490281-25-000005,2025-03-11,6,5,0.002016205729067496,1
grpn,GRPN,marketplace_platform,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001490281-25-000005,2025-03-11,3,0,,1
grpn,GRPN,marketplace_platform,2022,net_income,1,1,NetIncomeLoss,0001490281-25-000005,2025-03-11,7,6,0.013589552584287689,1
grpn,GRPN,marketplace_platform,2022,total_assets,1,1,Assets,0001490281-24-000024,2024-03-15,2,0,,1
grpn,GRPN,marketplace_platform,2022,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001628280-26-016429,2026-03-10,6,5,0.04323775118536926,1
grpn,GRPN,marketplace_platform,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-016429,2026-03-10,3,0,,1
grpn,GRPN,marketplace_platform,2023,net_income,1,1,NetIncomeLoss,0001628280-26-016429,2026-03-10,6,5,0.044685074896228104,1
grpn,GRPN,marketplace_platform,2023,total_assets,1,1,Assets,0001490281-25-000005,2025-03-11,2,0,,1
grpn,GRPN,marketplace_platform,2023,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001628280-26-016429,2026-03-10,5,4,0.007913276443738902,1
grpn,GRPN,marketplace_platform,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-016429,2026-03-10,2,0,,1
grpn,GRPN,marketplace_platform,2024,net_income,1,1,NetIncomeLoss,0001628280-26-016429,2026-03-10,4,3,0.04257373744218744,1
grpn,GRPN,marketplace_platform,2024,total_assets,1,1,Assets,0001628280-26-016429,2026-03-10,2,0,,1
grpn,GRPN,marketplace_platform,2024,total_equity,1,1,StockholdersEquity,0001628280-26-016429,2026-03-10,4,3,0.0057821879211075395,1
hnst,HNST,dtc_brand,2018,revenue,1,0,,,,0,0,,0
hnst,HNST,dtc_brand,2018,net_income,1,0,,,,0,0,,0
hnst,HNST,dtc_brand,2018,total_assets,1,0,,,,0,0,,0
hnst,HNST,dtc_brand,2018,total_equity,1,0,,,,0,0,,0
hnst,HNST,dtc_brand,2019,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001530979-22-000024,2022-03-28,1,0,,1
hnst,HNST,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001530979-22-000024,2022-03-28,2,0,,1
hnst,HNST,dtc_brand,2019,total_assets,1,0,,,,0,0,,0
hnst,HNST,dtc_brand,2019,total_equity,1,1,StockholdersEquity,0001530979-23-000038,2023-03-16,2,0,,1
hnst,HNST,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001530979-23-000038,2023-03-16,2,0,,1
hnst,HNST,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001530979-23-000038,2023-03-16,4,0,,1
hnst,HNST,dtc_brand,2020,total_assets,1,1,Assets,0001530979-22-000024,2022-03-28,1,0,,1
hnst,HNST,dtc_brand,2020,total_equity,1,1,StockholdersEquity,0001530979-24-000028,2024-03-08,3,0,,1
hnst,HNST,dtc_brand,2021,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001530979-24-000028,2024-03-08,3,0,,1
hnst,HNST,dtc_brand,2021,net_income,1,1,NetIncomeLoss,0001530979-24-000028,2024-03-08,6,5,0.21606039452933123,1
hnst,HNST,dtc_brand,2021,total_assets,1,1,Assets,0001530979-23-000038,2023-03-16,2,0,,1
hnst,HNST,dtc_brand,2021,total_equity,1,1,StockholdersEquity,0001530979-25-000016,2025-02-26,4,0,,1
hnst,HNST,dtc_brand,2022,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001530979-25-000016,2025-02-26,3,0,,1
hnst,HNST,dtc_brand,2022,net_income,1,1,NetIncomeLoss,0001530979-25-000016,2025-02-26,6,0,,1
hnst,HNST,dtc_brand,2022,total_assets,1,1,Assets,0001530979-24-000028,2024-03-08,2,0,,1
hnst,HNST,dtc_brand,2022,total_equity,1,1,StockholdersEquity,0001628280-26-011634,2026-02-25,4,0,,1
hnst,HNST,dtc_brand,2023,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-011634,2026-02-25,3,0,,1
hnst,HNST,dtc_brand,2023,net_income,1,1,NetIncomeLoss,0001628280-26-011634,2026-02-25,6,0,,1
hnst,HNST,dtc_brand,2023,total_assets,1,1,Assets,0001530979-25-000016,2025-02-26,2,0,,1
hnst,HNST,dtc_brand,2023,total_equity,1,1,StockholdersEquity,0001628280-26-011634,2026-02-25,3,0,,1
hnst,HNST,dtc_brand,2024,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-26-011634,2026-02-25,2,0,,1
hnst,HNST,dtc_brand,2024,net_income,1,1,NetIncomeLoss,0001628280-26-011634,2026-02-25,4,0,,1
hnst,HNST,dtc_brand,2024,total_assets,1,1,Assets,0001628280-26-011634,2026-02-25,2,0,,1
hnst,HNST,dtc_brand,2024,total_equity,1,1,StockholdersEquity,0001628280-26-011634,2026-02-25,2,0,,1
love,LOVE,dtc_brand,2018,revenue,1,1,Revenues,0001213900-19-007792,2019-05-03,1,0,,1
love,LOVE,dtc_brand,2018,net_income,1,1,NetIncomeLoss,0001213900-19-007792,2019-05-03,2,1,0.21956513125345564,1
love,LOVE,dtc_brand,2018,total_assets,1,1,Assets,0001213900-19-007792,2019-05-03,1,0,,1
love,LOVE,dtc_brand,2018,total_equity,1,1,StockholdersEquity,0001213900-20-010439,2020-04-29,2,0,,1
love,LOVE,dtc_brand,2019,revenue,1,1,Revenues,0001213900-20-010439,2020-04-29,2,0,,1
love,LOVE,dtc_brand,2019,net_income,1,1,NetIncomeLoss,0001213900-20-010439,2020-04-29,5,4,4.151479724525369,1
love,LOVE,dtc_brand,2019,total_assets,1,1,Assets,0001213900-20-010439,2020-04-29,2,0,,1
love,LOVE,dtc_brand,2019,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001628280-22-007882,2022-03-30,4,3,1.7011552621904664e-06,1
love,LOVE,dtc_brand,2020,revenue,1,1,RevenueFromContractWithCustomerExcludingAssessedTax,0001628280-22-007882,2022-03-30,4,3,1.623981797610876e-06,1
love,LOVE,dtc_brand,2020,net_income,1,1,NetIncomeLoss,0001628280-22-007882,2022-03-30,7,6,1.2495889510023839e-06,1
love,LOVE,dtc_brand,2020,total_assets,1,1,Assets,0001213900-21-021548,2021-04-14,2,0,,1
love,LOVE,dtc_brand,2020,total_equity,1,1,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001628280-23-040367,2023-11-30,7,6,5.246519882419184e-06,1
